MR_SUBMISSION_TEMPLATE_ID,TAX_RATE,CREATED_DATE
144269,,"2016-07-29 17:56:12"
144270,,"2016-07-29 17:56:14"
144271,,"2016-07-29 17:56:16"
144272,,"2016-07-29 17:56:18"
144333,,"2016-07-29 18:17:04"
144334,,"2016-07-29 18:17:06"
144419,,"2016-07-29 19:33:03"
144420,,"2016-07-29 19:33:06"
144427,,"2016-07-29 19:53:04"
144428,,"2016-07-29 19:53:06"
144429,,"2016-07-29 20:01:05"
144430,,"2016-07-29 20:01:07"
144478,,"2016-07-29 20:04:04"
144479,,"2016-07-29 20:04:05"
144480,,"2016-07-29 20:04:10"
144481,,"2016-07-29 20:04:12"
144482,0.000000000000000,"2016-07-29 20:11:05"
144483,0.000000000000000,"2016-07-29 20:11:07"
144502,,"2016-07-29 21:58:02"
144503,,"2016-07-29 21:58:05"
144506,,"2016-07-29 22:01:02"
144507,,"2016-07-29 22:01:05"
144516,,"2016-07-30 10:19:08"
144517,,"2016-07-30 10:19:10"
144520,,"2016-07-30 14:34:05"
144521,,"2016-07-30 14:34:07"
144522,,"2016-07-30 15:16:05"
144523,,"2016-07-30 15:16:07"
144524,,"2016-07-30 15:16:14"
144525,,"2016-07-30 15:16:16"
144530,,"2016-07-30 19:01:06"
144531,,"2016-07-30 19:01:09"
144532,,"2016-07-30 19:01:29"
144533,,"2016-07-30 19:01:32"
144546,,"2016-07-30 21:59:05"
144547,,"2016-07-30 21:59:07"
144551,,"2016-07-31 17:12:52"
144552,,"2016-07-31 17:12:58"
144553,,"2016-07-31 17:13:00"
144557,,"2016-07-31 17:58:08"
144558,,"2016-07-31 17:58:10"
144573,,"2016-08-01 07:37:06"
144574,,"2016-08-01 07:37:07"
144575,,"2016-08-01 07:39:05"
144576,,"2016-08-01 07:39:07"
144580,,"2016-08-01 08:59:06"
144581,,"2016-08-01 08:59:08"
144582,,"2016-08-01 09:35:05"
144583,,"2016-08-01 09:35:07"
144584,,"2016-08-01 09:35:09"
144619,,"2016-08-01 10:46:06"
144620,,"2016-08-01 10:46:08"
144626,,"2016-08-01 11:16:05"
144627,,"2016-08-01 11:16:06"
144628,,"2016-08-01 11:16:08"
144653,,"2016-08-01 11:30:05"
144654,,"2016-08-01 11:30:07"
144660,,"2016-08-01 11:38:06"
144661,,"2016-08-01 11:38:08"
144664,0.000000000000000,"2016-08-01 11:43:17"
144665,0.000000000000000,"2016-08-01 11:43:19"
144666,0.000000000000000,"2016-08-01 11:43:23"
144667,0.000000000000000,"2016-08-01 11:43:31"
144668,0.000000000000000,"2016-08-01 11:43:39"
144696,,"2016-08-01 12:50:05"
144697,,"2016-08-01 12:50:07"
144708,,"2016-08-01 13:40:05"
144709,0.000000000000000,"2016-08-01 13:40:07"
144710,,"2016-08-01 13:43:05"
144711,,"2016-08-01 13:43:07"
144714,0.017500000000000,"2016-08-01 13:50:05"
144715,0.017500000000000,"2016-08-01 13:50:07"
144718,,"2016-08-01 14:04:05"
144719,,"2016-08-01 14:04:07"
144722,,"2016-08-01 14:12:05"
144723,,"2016-08-01 14:12:07"
144724,,"2016-08-01 14:12:08"
144774,,"2016-08-01 14:32:55"
144775,,"2016-08-01 14:32:57"
144797,,"2016-08-01 15:07:06"
144798,,"2016-08-01 15:07:14"
144803,,"2016-08-01 15:13:07"
144804,,"2016-08-01 15:13:10"
144805,,"2016-08-01 15:15:06"
144806,,"2016-08-01 15:15:08"
144807,,"2016-08-01 15:18:07"
144808,,"2016-08-01 15:18:09"
144809,,"2016-08-01 15:18:12"
144810,,"2016-08-01 15:18:15"
144811,,"2016-08-01 15:18:18"
144812,,"2016-08-01 15:18:20"
144813,,"2016-08-01 15:18:23"
144814,,"2016-08-01 15:18:24"
144815,,"2016-08-01 15:18:26"
144816,,"2016-08-01 15:18:28"
144817,,"2016-08-01 15:18:30"
144818,,"2016-08-01 15:18:33"
144819,,"2016-08-01 15:18:34"
144820,,"2016-08-01 15:18:36"
144821,,"2016-08-01 15:18:38"
144822,,"2016-08-01 15:18:40"
144823,,"2016-08-01 15:18:42"
144824,,"2016-08-01 15:18:43"
144825,,"2016-08-01 15:18:45"
144826,,"2016-08-01 15:18:47"
144827,,"2016-08-01 15:18:48"
144828,,"2016-08-01 15:18:50"
144829,,"2016-08-01 15:18:52"
144830,,"2016-08-01 15:18:54"
144831,,"2016-08-01 15:18:56"
144832,,"2016-08-01 15:18:58"
144833,,"2016-08-01 15:19:00"
144834,,"2016-08-01 15:19:02"
144835,,"2016-08-01 15:19:04"
144836,,"2016-08-01 15:19:06"
144837,,"2016-08-01 15:19:08"
144838,,"2016-08-01 15:19:14"
144839,,"2016-08-01 15:19:18"
144840,,"2016-08-01 15:19:22"
144841,,"2016-08-01 15:19:24"
144842,,"2016-08-01 15:19:26"
144843,,"2016-08-01 15:19:28"
144844,,"2016-08-01 15:19:29"
144845,,"2016-08-01 15:19:32"
144846,,"2016-08-01 15:19:34"
144847,,"2016-08-01 15:19:36"
144848,,"2016-08-01 15:19:37"
144849,,"2016-08-01 15:19:39"
144850,,"2016-08-01 15:19:41"
144851,,"2016-08-01 15:19:43"
144852,,"2016-08-01 15:19:44"
144853,,"2016-08-01 15:19:46"
144854,,"2016-08-01 15:22:05"
144855,,"2016-08-01 15:22:06"
144856,0.030000000000000,"2016-08-01 15:24:05"
144857,0.030000000000000,"2016-08-01 15:24:07"
144862,,"2016-08-01 15:28:05"
144863,,"2016-08-01 15:28:06"
144864,,"2016-08-01 15:28:08"
144866,,"2016-08-01 15:32:05"
144867,,"2016-08-01 15:32:07"
144872,0.030000000000000,"2016-08-01 15:40:15"
144873,0.030000000000000,"2016-08-01 15:40:17"
144878,,"2016-08-01 15:53:05"
144879,,"2016-08-01 15:53:07"
144880,,"2016-08-01 15:56:05"
144881,,"2016-08-01 15:56:07"
144886,,"2016-08-01 15:59:05"
144887,,"2016-08-01 15:59:07"
144890,,"2016-08-01 16:01:05"
144891,,"2016-08-01 16:01:07"
144892,,"2016-08-01 16:01:14"
144893,,"2016-08-01 16:01:18"
144894,,"2016-08-01 16:01:22"
144895,,"2016-08-01 16:01:24"
144900,,"2016-08-01 16:04:10"
144901,,"2016-08-01 16:04:13"
144904,,"2016-08-01 16:10:05"
144905,,"2016-08-01 16:10:07"
144906,0.000000000000000,"2016-08-01 16:13:05"
144907,0.000000000000000,"2016-08-01 16:13:06"
144912,,"2016-08-01 16:18:04"
144913,,"2016-08-01 16:18:06"
144914,,"2016-08-01 16:18:13"
144915,,"2016-08-01 16:18:15"
144916,,"2016-08-01 16:18:17"
144917,,"2016-08-01 16:18:19"
144924,,"2016-08-01 16:27:04"
144925,,"2016-08-01 16:27:06"
144929,,"2016-08-01 16:33:03"
144930,,"2016-08-01 16:33:06"
144931,,"2016-08-01 16:33:08"
144932,,"2016-08-01 16:33:11"
144933,,"2016-08-01 16:50:03"
144934,,"2016-08-01 16:50:06"
144935,,"2016-08-01 16:50:08"
144936,,"2016-08-01 16:52:07"
144937,0.025000000000000,"2016-08-01 16:52:10"
144943,,"2016-08-01 17:07:04"
144944,,"2016-08-01 17:07:08"
144945,,"2016-08-01 17:10:09"
144946,,"2016-08-01 17:10:12"
144963,,"2016-08-01 17:41:04"
144964,,"2016-08-01 17:41:06"
144969,,"2016-08-01 17:57:04"
144970,,"2016-08-01 17:57:05"
144977,,"2016-08-01 18:10:04"
144978,,"2016-08-01 18:10:06"
144995,,"2016-08-01 18:34:06"
144996,,"2016-08-01 18:34:08"
144997,,"2016-08-01 18:38:04"
144998,,"2016-08-01 18:38:07"
144999,,"2016-08-01 19:00:09"
145000,,"2016-08-01 19:00:13"
145001,,"2016-08-01 19:00:16"
145002,,"2016-08-01 19:00:21"
145003,,"2016-08-01 19:00:23"
145004,,"2016-08-01 19:00:25"
145011,,"2016-08-01 19:12:14"
145012,,"2016-08-01 19:12:15"
145026,,"2016-08-01 20:13:07"
145027,,"2016-08-01 20:13:09"
145028,,"2016-08-01 20:13:10"
145029,,"2016-08-01 20:13:12"
145030,,"2016-08-01 20:13:14"
145031,,"2016-08-01 20:13:15"
145042,,"2016-08-01 20:35:06"
145043,,"2016-08-01 20:35:08"
145053,,"2016-08-01 21:26:24"
145054,,"2016-08-01 21:26:27"
145055,,"2016-08-01 21:26:31"
145056,,"2016-08-01 21:26:33"
145059,,"2016-08-01 21:31:20"
145060,,"2016-08-01 21:31:24"
145081,,"2016-08-02 02:03:06"
145082,,"2016-08-02 02:03:08"
145085,,"2016-08-02 10:26:05"
145086,,"2016-08-02 10:26:07"
145087,0.000000000000000,"2016-08-02 10:55:04"
145088,0.000000000000000,"2016-08-02 10:55:07"
145089,0.000000000000000,"2016-08-02 11:05:03"
145090,0.000000000000000,"2016-08-02 11:05:05"
145091,,"2016-08-02 12:09:03"
145092,,"2016-08-02 12:09:05"
145095,,"2016-08-02 14:27:08"
145096,,"2016-08-02 14:27:10"
145097,,"2016-08-02 14:29:05"
145098,,"2016-08-02 14:29:07"
145099,,"2016-08-02 14:44:06"
145100,,"2016-08-02 14:44:08"
145101,,"2016-08-02 14:44:10"
145102,,"2016-08-02 14:44:12"
145103,,"2016-08-02 14:44:13"
145104,,"2016-08-02 14:44:15"
145105,,"2016-08-02 14:44:17"
145106,,"2016-08-02 14:44:19"
145107,,"2016-08-02 14:44:21"
145108,,"2016-08-02 14:44:23"
145109,,"2016-08-02 14:44:25"
145110,,"2016-08-02 14:44:26"
145111,,"2016-08-02 14:44:28"
145112,,"2016-08-02 14:44:30"
145113,,"2016-08-02 14:44:32"
145114,,"2016-08-02 14:44:34"
145115,,"2016-08-02 14:44:35"
145116,,"2016-08-02 14:44:37"
145117,,"2016-08-02 14:44:39"
145118,,"2016-08-02 14:44:41"
145119,,"2016-08-02 14:44:42"
145120,,"2016-08-02 14:44:44"
145121,,"2016-08-02 14:44:46"
145122,,"2016-08-02 14:44:48"
145123,,"2016-08-02 14:44:50"
145124,,"2016-08-02 14:44:52"
145125,,"2016-08-02 14:44:54"
145126,,"2016-08-02 14:44:55"
145127,,"2016-08-02 14:44:57"
145128,,"2016-08-02 14:44:59"
145129,,"2016-08-02 14:45:02"
145130,,"2016-08-02 14:45:04"
145131,,"2016-08-02 14:45:06"
145132,,"2016-08-02 14:45:09"
145133,,"2016-08-02 14:45:11"
145134,,"2016-08-02 14:45:14"
145135,,"2016-08-02 14:45:15"
145136,,"2016-08-02 14:45:18"
145137,,"2016-08-02 14:45:20"
145138,,"2016-08-02 14:45:22"
145139,,"2016-08-02 14:45:24"
145140,,"2016-08-02 14:45:26"
145141,,"2016-08-02 14:45:28"
145144,,"2016-08-02 16:42:06"
145145,,"2016-08-02 16:42:08"
145146,,"2016-08-03 11:30:05"
145147,,"2016-08-03 11:30:07"
145148,,"2016-08-04 13:52:06"
145149,,"2016-08-04 13:52:08"
145152,0.000000000000000,"2016-08-04 14:25:03"
145153,0.000000000000000,"2016-08-04 14:25:05"
145154,0.000000000000000,"2016-08-04 14:25:07"
145155,0.000000000000000,"2016-08-04 14:25:09"
145156,0.000000000000000,"2016-08-04 14:25:11"
145157,0.000000000000000,"2016-08-05 08:36:07"
145158,0.000000000000000,"2016-08-05 08:36:10"
145159,0.000000000000000,"2016-08-05 09:24:05"
145160,0.000000000000000,"2016-08-05 09:24:06"
145161,0.000000000000000,"2016-08-05 09:28:06"
145162,0.000000000000000,"2016-08-05 09:28:07"
145163,0.000000000000000,"2016-08-05 09:28:09"
145164,0.000000000000000,"2016-08-05 09:28:11"
145165,0.000000000000000,"2016-08-05 09:28:13"
145166,0.000000000000000,"2016-08-05 09:28:14"
145167,0.000000000000000,"2016-08-05 09:28:16"
145168,0.000000000000000,"2016-08-05 09:28:18"
145169,0.000000000000000,"2016-08-05 09:28:20"
145170,0.000000000000000,"2016-08-05 09:28:22"
145171,0.000000000000000,"2016-08-05 09:28:24"
145172,0.000000000000000,"2016-08-05 09:28:26"
145173,0.000000000000000,"2016-08-05 09:28:27"
145174,0.000000000000000,"2016-08-05 09:28:30"
145175,0.000000000000000,"2016-08-05 09:28:31"
145176,0.000000000000000,"2016-08-05 09:28:33"
145177,0.000000000000000,"2016-08-05 09:28:35"
145178,0.000000000000000,"2016-08-05 09:28:36"
145179,0.000000000000000,"2016-08-05 09:28:38"
145180,0.000000000000000,"2016-08-05 09:28:40"
145181,0.000000000000000,"2016-08-05 09:28:41"
145182,0.000000000000000,"2016-08-05 09:28:43"
145183,0.000000000000000,"2016-08-05 09:28:44"
145184,0.000000000000000,"2016-08-05 09:28:46"
145185,0.000000000000000,"2016-08-05 09:28:47"
145186,0.000000000000000,"2016-08-05 09:28:49"
145187,0.000000000000000,"2016-08-05 09:28:51"
145188,0.000000000000000,"2016-08-05 09:28:53"
145189,0.000000000000000,"2016-08-05 09:28:55"
145190,0.000000000000000,"2016-08-05 09:28:56"
145191,0.000000000000000,"2016-08-05 09:28:58"
145192,0.000000000000000,"2016-08-05 09:28:59"
145193,0.000000000000000,"2016-08-05 09:29:01"
145194,0.000000000000000,"2016-08-05 09:29:03"
145195,0.000000000000000,"2016-08-05 09:29:04"
145196,0.000000000000000,"2016-08-05 09:29:06"
145197,0.000000000000000,"2016-08-05 09:29:08"
145198,0.000000000000000,"2016-08-05 09:29:10"
145199,0.000000000000000,"2016-08-05 09:29:12"
145200,0.000000000000000,"2016-08-05 09:29:14"
145201,0.000000000000000,"2016-08-05 09:29:16"
145202,0.000000000000000,"2016-08-05 09:29:17"
145203,0.000000000000000,"2016-08-05 09:29:19"
145204,0.000000000000000,"2016-08-05 09:29:21"
145205,0.000000000000000,"2016-08-05 09:29:23"
145206,0.000000000000000,"2016-08-05 09:29:25"
145207,0.000000000000000,"2016-08-05 09:29:26"
145208,0.000000000000000,"2016-08-05 09:29:28"
145209,0.000000000000000,"2016-08-05 09:29:30"
145210,0.000000000000000,"2016-08-05 09:29:32"
145211,0.000000000000000,"2016-08-05 09:29:34"
145212,0.000000000000000,"2016-08-05 09:29:37"
145213,0.000000000000000,"2016-08-05 09:29:38"
145214,0.000000000000000,"2016-08-05 10:59:05"
145215,0.000000000000000,"2016-08-05 10:59:07"
145216,0.000000000000000,"2016-08-05 10:59:10"
145217,0.000000000000000,"2016-08-05 10:59:12"
145218,0.000000000000000,"2016-08-05 10:59:14"
145219,0.000000000000000,"2016-08-05 10:59:16"
145220,0.000000000000000,"2016-08-05 10:59:18"
145221,0.000000000000000,"2016-08-05 10:59:21"
145222,0.000000000000000,"2016-08-05 10:59:23"
145223,0.000000000000000,"2016-08-05 10:59:25"
145224,0.000000000000000,"2016-08-05 10:59:27"
145225,0.000000000000000,"2016-08-05 10:59:29"
145226,0.000000000000000,"2016-08-05 10:59:31"
145227,0.000000000000000,"2016-08-05 10:59:33"
145228,0.000000000000000,"2016-08-05 10:59:35"
145229,0.000000000000000,"2016-08-05 10:59:37"
145230,0.000000000000000,"2016-08-05 10:59:39"
145231,0.000000000000000,"2016-08-05 10:59:41"
145232,0.000000000000000,"2016-08-05 10:59:43"
145233,0.000000000000000,"2016-08-05 10:59:45"
145234,0.000000000000000,"2016-08-05 10:59:47"
145235,0.000000000000000,"2016-08-05 10:59:49"
145236,0.000000000000000,"2016-08-05 10:59:51"
145237,0.000000000000000,"2016-08-05 10:59:53"
145238,0.000000000000000,"2016-08-05 10:59:55"
145239,0.000000000000000,"2016-08-05 10:59:57"
145240,0.000000000000000,"2016-08-05 10:59:59"
145241,0.000000000000000,"2016-08-05 11:00:02"
145242,0.000000000000000,"2016-08-05 11:00:04"
145243,0.000000000000000,"2016-08-05 11:00:07"
145244,0.000000000000000,"2016-08-05 11:00:09"
145245,0.000000000000000,"2016-08-05 11:00:12"
145246,0.000000000000000,"2016-08-05 11:00:15"
145249,0.000000000000000,"2016-08-05 16:14:06"
145250,0.000000000000000,"2016-08-05 16:14:08"
145251,0.000000000000000,"2016-08-05 16:49:08"
145252,0.000000000000000,"2016-08-05 16:49:13"
145258,0.000000000000000,"2016-08-06 13:37:07"
145259,0.000000000000000,"2016-08-06 13:37:09"
145260,0.000000000000000,"2016-08-06 13:37:11"
145261,0.000000000000000,"2016-08-06 13:37:13"
145262,0.000000000000000,"2016-08-08 08:55:06"
145263,0.000000000000000,"2016-08-08 08:55:08"
145264,0.000000000000000,"2016-08-08 08:55:10"
145265,0.000000000000000,"2016-08-08 08:55:12"
145266,0.000000000000000,"2016-08-08 08:55:14"
145267,0.000000000000000,"2016-08-08 08:55:15"
145268,0.000000000000000,"2016-08-08 08:55:17"
145269,0.000000000000000,"2016-08-08 08:55:19"
145270,0.000000000000000,"2016-08-08 08:55:21"
145271,0.000000000000000,"2016-08-08 08:55:23"
145272,0.000000000000000,"2016-08-08 08:55:25"
145273,0.000000000000000,"2016-08-08 08:55:26"
145274,0.000000000000000,"2016-08-08 08:55:28"
145275,0.000000000000000,"2016-08-08 08:55:30"
145276,0.000000000000000,"2016-08-08 08:55:32"
145277,0.000000000000000,"2016-08-08 08:55:33"
145278,0.000000000000000,"2016-08-08 08:55:35"
145279,0.000000000000000,"2016-08-08 08:55:37"
145282,,"2016-08-08 13:17:06"
145283,,"2016-08-08 13:17:08"
145284,,"2016-08-09 09:22:07"
145285,,"2016-08-09 09:22:09"
145286,,"2016-08-09 09:22:11"
145287,,"2016-08-09 09:22:12"
145288,,"2016-08-09 09:22:15"
145289,,"2016-08-09 09:22:17"
145290,,"2016-08-09 09:22:18"
145291,,"2016-08-09 09:22:20"
145292,,"2016-08-09 09:22:22"
145293,,"2016-08-09 09:22:24"
145294,,"2016-08-09 09:22:25"
145295,,"2016-08-09 09:22:27"
145296,,"2016-08-09 09:22:29"
145297,,"2016-08-09 09:22:31"
145298,,"2016-08-09 09:22:32"
145299,,"2016-08-09 09:22:34"
145300,,"2016-08-09 09:22:36"
145301,,"2016-08-09 09:22:38"
145302,,"2016-08-09 09:22:40"
145303,,"2016-08-09 09:22:41"
145304,,"2016-08-09 09:22:43"
145305,,"2016-08-09 09:22:45"
145306,,"2016-08-09 09:22:46"
145307,,"2016-08-09 09:22:48"
145308,0.030000000000000,"2016-08-09 11:56:04"
145309,0.030000000000000,"2016-08-09 11:56:06"
145312,,"2016-08-09 13:20:04"
145313,,"2016-08-09 13:20:06"
145314,,"2016-08-09 13:35:05"
145315,,"2016-08-09 13:35:07"
145316,,"2016-08-09 17:24:05"
145317,,"2016-08-09 17:24:07"
145322,,"2016-08-10 14:08:14"
145323,,"2016-08-10 14:08:16"
145324,0.000000000000000,"2016-08-10 14:12:05"
145325,0.000000000000000,"2016-08-10 14:12:08"
145328,,"2016-08-10 14:21:04"
145329,,"2016-08-10 14:21:07"
145330,0.000000000000000,"2016-08-11 11:53:03"
145331,0.000000000000000,"2016-08-11 11:53:05"
145332,0.000000000000000,"2016-08-11 11:53:06"
145337,0.000000000000000,"2016-08-11 12:09:03"
145338,0.000000000000000,"2016-08-11 12:09:05"
145339,0.000000000000000,"2016-08-11 12:09:07"
145340,0.000000000000000,"2016-08-11 12:09:10"
145341,0.000000000000000,"2016-08-11 12:09:12"
145342,0.000000000000000,"2016-08-11 12:09:13"
145343,0.000000000000000,"2016-08-11 12:09:15"
145344,0.000000000000000,"2016-08-11 12:09:17"
145345,0.000000000000000,"2016-08-11 12:09:19"
145346,0.000000000000000,"2016-08-11 12:09:22"
145347,0.000000000000000,"2016-08-11 12:09:23"
145348,0.000000000000000,"2016-08-11 12:09:25"
145349,0.000000000000000,"2016-08-11 12:09:27"
145350,0.000000000000000,"2016-08-11 12:09:28"
145351,0.000000000000000,"2016-08-11 12:09:30"
145352,0.000000000000000,"2016-08-11 12:09:32"
145353,0.000000000000000,"2016-08-11 12:09:34"
145354,0.000000000000000,"2016-08-11 12:09:36"
145355,0.000000000000000,"2016-08-11 12:09:37"
145356,0.000000000000000,"2016-08-11 12:09:39"
145357,0.000000000000000,"2016-08-11 12:09:41"
145358,0.000000000000000,"2016-08-11 12:09:44"
145359,0.000000000000000,"2016-08-11 12:09:45"
145360,0.000000000000000,"2016-08-11 12:09:47"
145361,0.000000000000000,"2016-08-11 13:22:03"
145362,0.000000000000000,"2016-08-11 13:22:05"
145363,0.000000000000000,"2016-08-11 13:35:04"
145364,0.000000000000000,"2016-08-11 13:35:06"
145365,0.000000000000000,"2016-08-11 13:40:04"
145366,0.000000000000000,"2016-08-11 13:40:06"
145367,0.000000000000000,"2016-08-11 13:40:08"
145368,0.000000000000000,"2016-08-11 13:40:10"
145369,0.000000000000000,"2016-08-11 13:57:05"
145370,0.000000000000000,"2016-08-11 13:57:07"
145371,0.000000000000000,"2016-08-11 14:14:04"
145372,0.000000000000000,"2016-08-11 14:14:05"
145373,0.000000000000000,"2016-08-11 14:14:07"
145374,0.000000000000000,"2016-08-11 14:14:09"
145375,0.000000000000000,"2016-08-11 14:14:11"
145376,0.000000000000000,"2016-08-11 14:14:13"
145377,0.000000000000000,"2016-08-11 14:14:15"
145378,0.000000000000000,"2016-08-11 14:14:17"
145379,0.000000000000000,"2016-08-11 14:14:19"
145380,0.000000000000000,"2016-08-11 14:14:20"
145381,0.000000000000000,"2016-08-11 14:14:22"
145382,0.000000000000000,"2016-08-11 14:14:24"
145383,0.000000000000000,"2016-08-11 14:14:26"
145384,0.000000000000000,"2016-08-11 14:14:27"
145385,0.000000000000000,"2016-08-11 14:14:29"
145386,0.000000000000000,"2016-08-11 14:14:31"
145387,0.000000000000000,"2016-08-11 14:14:32"
145388,0.000000000000000,"2016-08-11 14:14:35"
145389,0.000000000000000,"2016-08-11 14:14:36"
145390,0.000000000000000,"2016-08-11 14:14:38"
145391,0.000000000000000,"2016-08-11 14:56:04"
145392,0.000000000000000,"2016-08-11 14:56:06"
145393,0.000000000000000,"2016-08-11 14:56:12"
145394,0.000000000000000,"2016-08-11 14:56:14"
145395,0.000000000000000,"2016-08-11 14:57:04"
145396,0.000000000000000,"2016-08-11 14:57:06"
145397,0.000000000000000,"2016-08-11 14:57:08"
145398,0.000000000000000,"2016-08-11 16:23:06"
145399,0.000000000000000,"2016-08-11 16:23:08"
145400,0.000000000000000,"2016-08-11 16:23:10"
145401,0.000000000000000,"2016-08-11 16:23:12"
145402,0.000000000000000,"2016-08-11 16:23:14"
145403,0.000000000000000,"2016-08-11 16:23:16"
145404,0.000000000000000,"2016-08-11 16:23:17"
145405,0.000000000000000,"2016-08-11 16:23:19"
145406,0.000000000000000,"2016-08-11 16:23:21"
145407,0.000000000000000,"2016-08-11 16:23:23"
145408,0.000000000000000,"2016-08-11 16:23:24"
145409,0.000000000000000,"2016-08-11 16:23:27"
145410,0.000000000000000,"2016-08-11 16:23:28"
145411,0.000000000000000,"2016-08-11 16:23:30"
145412,0.000000000000000,"2016-08-11 16:23:32"
145413,0.000000000000000,"2016-08-11 16:23:34"
145414,0.000000000000000,"2016-08-11 16:23:35"
145415,0.000000000000000,"2016-08-11 16:23:39"
145416,0.000000000000000,"2016-08-11 16:23:40"
145417,0.000000000000000,"2016-08-11 16:23:42"
145418,0.000000000000000,"2016-08-11 16:23:44"
145419,0.000000000000000,"2016-08-11 16:23:47"
145420,0.000000000000000,"2016-08-11 16:23:49"
145421,0.000000000000000,"2016-08-11 16:23:53"
145422,0.000000000000000,"2016-08-11 16:23:55"
145423,0.000000000000000,"2016-08-11 16:23:58"
145424,0.000000000000000,"2016-08-11 16:24:00"
145425,0.000000000000000,"2016-08-11 16:24:04"
145426,0.000000000000000,"2016-08-11 16:24:07"
145427,0.000000000000000,"2016-08-11 16:24:10"
145428,0.000000000000000,"2016-08-11 16:24:13"
145429,0.000000000000000,"2016-08-11 16:24:17"
145430,0.000000000000000,"2016-08-11 16:24:23"
145431,0.000000000000000,"2016-08-11 16:24:27"
145432,0.000000000000000,"2016-08-11 16:24:29"
145433,0.000000000000000,"2016-08-11 16:24:32"
145434,0.000000000000000,"2016-08-11 16:24:34"
145435,0.000000000000000,"2016-08-11 16:24:37"
145436,0.000000000000000,"2016-08-11 16:24:39"
145437,0.000000000000000,"2016-08-11 16:24:41"
145438,0.000000000000000,"2016-08-11 16:24:44"
145439,0.000000000000000,"2016-08-11 16:24:47"
145440,0.000000000000000,"2016-08-11 16:24:49"
145441,0.000000000000000,"2016-08-11 16:24:51"
145442,0.000000000000000,"2016-08-11 16:24:54"
145443,0.000000000000000,"2016-08-11 16:24:56"
145444,0.000000000000000,"2016-08-11 16:24:59"
145445,0.000000000000000,"2016-08-11 16:25:03"
145446,0.000000000000000,"2016-08-11 16:25:07"
145447,0.000000000000000,"2016-08-11 16:25:10"
145448,0.000000000000000,"2016-08-11 16:25:12"
145449,0.000000000000000,"2016-08-11 16:25:14"
145474,,"2016-08-15 13:45:07"
145475,,"2016-08-15 13:45:09"
145476,,"2016-08-15 14:27:06"
145477,,"2016-08-15 14:27:08"
145484,,"2016-08-15 15:16:06"
145485,,"2016-08-15 15:16:08"
145488,,"2016-08-15 19:18:09"
145489,,"2016-08-15 19:18:11"
145492,,"2016-08-16 10:23:07"
145493,,"2016-08-16 10:23:10"
145494,,"2016-08-16 12:55:06"
145495,,"2016-08-16 12:55:08"
145496,,"2016-08-17 14:59:02"
145497,,"2016-08-17 14:59:04"
145498,,"2016-08-17 15:01:02"
145499,,"2016-08-17 15:01:04"
145500,,"2016-08-17 15:01:06"
145503,,"2016-08-17 15:20:04"
145504,,"2016-08-17 15:20:06"
145589,,"2016-08-19 09:51:06"
145590,,"2016-08-19 09:51:07"
145591,,"2016-08-19 09:51:09"
145592,,"2016-08-19 09:51:11"
145593,,"2016-08-19 09:51:13"
145594,,"2016-08-19 09:51:15"
145595,,"2016-08-19 09:51:17"
145596,,"2016-08-19 09:51:19"
145597,,"2016-08-19 09:51:21"
145598,,"2016-08-19 09:51:23"
145599,,"2016-08-19 09:51:25"
145600,,"2016-08-19 09:51:27"
145601,,"2016-08-19 09:51:29"
145602,,"2016-08-19 09:51:30"
145603,,"2016-08-19 09:51:32"
145604,,"2016-08-19 09:51:34"
145605,,"2016-08-19 09:51:36"
145606,,"2016-08-19 09:51:38"
145607,,"2016-08-19 09:51:39"
145608,,"2016-08-19 09:51:41"
145609,,"2016-08-19 09:51:43"
145610,,"2016-08-19 09:51:44"
145611,,"2016-08-19 09:51:46"
145612,,"2016-08-19 09:51:48"
145613,,"2016-08-19 09:51:50"
145614,,"2016-08-19 09:51:52"
145615,,"2016-08-19 09:51:53"
145616,,"2016-08-19 09:51:55"
145617,,"2016-08-19 09:51:57"
145618,,"2016-08-19 09:51:59"
145619,,"2016-08-19 09:52:00"
145620,,"2016-08-19 09:52:02"
145621,,"2016-08-19 09:52:04"
145622,,"2016-08-19 09:52:06"
145623,,"2016-08-19 09:52:08"
145624,,"2016-08-19 09:52:09"
145625,,"2016-08-19 09:52:11"
145626,,"2016-08-19 09:52:12"
145627,,"2016-08-19 09:52:14"
145628,,"2016-08-19 09:52:16"
145629,,"2016-08-19 09:52:18"
145630,,"2016-08-19 09:52:19"
145644,,"2016-08-19 15:25:04"
145645,,"2016-08-19 15:25:06"
145646,0.012500000000000,"2016-08-23 16:39:07"
145647,0.012500000000000,"2016-08-23 16:39:09"
145648,,"2016-08-25 12:28:08"
145649,,"2016-08-25 12:28:10"
145650,,"2016-08-25 12:28:12"
145651,,"2016-08-25 12:28:14"
145652,,"2016-08-25 12:28:15"
145653,,"2016-08-25 12:28:17"
145654,,"2016-08-25 12:28:18"
145655,,"2016-08-25 12:28:20"
145656,,"2016-08-25 12:28:22"
145657,,"2016-08-25 12:28:23"
145658,,"2016-08-25 12:28:25"
145659,,"2016-08-25 12:28:27"
145660,,"2016-08-25 12:28:28"
145661,,"2016-08-25 12:28:30"
145662,,"2016-08-25 12:28:32"
145663,,"2016-08-25 12:28:34"
145664,,"2016-08-25 12:28:35"
145665,,"2016-08-25 12:28:37"
