MR_SUBMISSION_TEMPLATE_ID,TAX_RATE,CREATED_DATE
140126,,"2016-07-27 10:24:30"
140127,,"2016-07-27 10:24:33"
140128,,"2016-07-27 10:24:35"
140132,,"2016-07-27 10:29:07"
140133,,"2016-07-27 10:29:09"
140134,,"2016-07-27 10:29:11"
140135,,"2016-07-27 10:29:13"
140136,,"2016-07-27 10:29:15"
140137,,"2016-07-27 10:29:17"
140138,,"2016-07-27 10:29:19"
140139,,"2016-07-27 10:29:22"
140140,,"2016-07-27 10:29:24"
140141,,"2016-07-27 10:29:26"
140142,,"2016-07-27 10:29:28"
140143,,"2016-07-27 10:29:30"
140144,,"2016-07-27 10:29:32"
140145,,"2016-07-27 10:29:34"
140146,,"2016-07-27 10:29:36"
140147,,"2016-07-27 10:29:38"
140148,,"2016-07-27 10:29:40"
140149,,"2016-07-27 10:29:44"
140150,,"2016-07-27 10:29:46"
140151,,"2016-07-27 10:29:48"
140152,,"2016-07-27 10:29:50"
140153,,"2016-07-27 10:29:53"
140154,,"2016-07-27 10:29:55"
140155,,"2016-07-27 10:29:58"
140156,,"2016-07-27 10:30:00"
140157,,"2016-07-27 10:30:03"
140158,,"2016-07-27 10:30:05"
140159,,"2016-07-27 10:30:07"
140160,,"2016-07-27 10:30:09"
140161,,"2016-07-27 10:30:11"
140162,,"2016-07-27 10:30:13"
140163,,"2016-07-27 10:30:15"
140164,,"2016-07-27 10:30:17"
140165,,"2016-07-27 10:30:19"
140166,,"2016-07-27 10:30:22"
140167,,"2016-07-27 10:30:24"
140168,,"2016-07-27 10:30:26"
140169,,"2016-07-27 10:30:28"
140170,,"2016-07-27 10:30:30"
140171,,"2016-07-27 10:30:32"
140172,,"2016-07-27 10:30:34"
140173,,"2016-07-27 10:30:38"
140174,,"2016-07-27 10:30:39"
140175,,"2016-07-27 10:30:42"
140178,,"2016-07-27 10:35:07"
140179,,"2016-07-27 10:35:09"
140180,,"2016-07-27 10:35:12"
140265,,"2016-07-27 11:01:07"
140266,,"2016-07-27 11:01:09"
140267,,"2016-07-27 11:01:11"
140268,,"2016-07-27 11:01:14"
140269,,"2016-07-27 11:01:17"
140270,,"2016-07-27 11:01:19"
140271,,"2016-07-27 11:01:21"
140272,,"2016-07-27 11:01:23"
140273,,"2016-07-27 11:01:25"
140274,,"2016-07-27 11:01:27"
140275,,"2016-07-27 11:01:29"
140276,,"2016-07-27 11:01:31"
140277,,"2016-07-27 11:01:33"
140278,,"2016-07-27 11:01:35"
140279,,"2016-07-27 11:01:37"
140280,,"2016-07-27 11:01:39"
140281,,"2016-07-27 11:01:42"
140282,,"2016-07-27 11:01:44"
140283,,"2016-07-27 11:01:47"
140284,,"2016-07-27 11:01:48"
140285,,"2016-07-27 11:01:50"
140286,,"2016-07-27 11:01:52"
140287,,"2016-07-27 11:01:54"
140288,,"2016-07-27 11:01:56"
140289,,"2016-07-27 11:01:58"
140290,,"2016-07-27 11:02:00"
140291,,"2016-07-27 11:02:02"
140292,,"2016-07-27 11:02:05"
140293,,"2016-07-27 11:02:07"
140294,,"2016-07-27 11:02:08"
140295,,"2016-07-27 11:02:10"
140296,,"2016-07-27 11:02:13"
140297,,"2016-07-27 11:02:15"
140298,,"2016-07-27 11:02:17"
140299,,"2016-07-27 11:02:19"
140300,,"2016-07-27 11:02:21"
140301,,"2016-07-27 11:02:23"
140302,,"2016-07-27 11:02:27"
140303,,"2016-07-27 11:02:29"
140304,,"2016-07-27 11:02:31"
140305,,"2016-07-27 11:02:33"
140306,,"2016-07-27 11:02:36"
140307,,"2016-07-27 11:02:38"
140308,,"2016-07-27 11:02:40"
140309,,"2016-07-27 11:02:42"
140310,,"2016-07-27 11:02:44"
140311,,"2016-07-27 11:02:46"
140312,,"2016-07-27 11:02:48"
140313,,"2016-07-27 11:02:50"
140314,,"2016-07-27 11:02:52"
140315,,"2016-07-27 11:02:54"
140316,,"2016-07-27 11:02:56"
140317,,"2016-07-27 11:02:58"
140318,,"2016-07-27 11:02:59"
140319,,"2016-07-27 11:03:02"
140320,,"2016-07-27 11:03:04"
140321,,"2016-07-27 11:04:27"
140322,,"2016-07-27 11:04:29"
140323,,"2016-07-27 11:04:31"
140324,0.014000000000000,"2016-07-27 11:07:05"
140325,0.014000000000000,"2016-07-27 11:07:07"
140358,,"2016-07-27 11:42:27"
140359,,"2016-07-27 11:42:29"
140360,,"2016-07-27 11:42:30"
140361,,"2016-07-27 11:42:32"
140362,,"2016-07-27 11:42:34"
140363,,"2016-07-27 11:42:36"
140366,,"2016-07-27 11:46:05"
140367,,"2016-07-27 11:46:07"
140378,,"2016-07-27 12:07:05"
140379,,"2016-07-27 12:07:07"
140380,,"2016-07-27 12:07:09"
140381,,"2016-07-27 12:07:11"
140382,,"2016-07-27 12:07:13"
140383,,"2016-07-27 12:07:15"
140384,,"2016-07-27 12:07:17"
140385,,"2016-07-27 12:07:19"
140386,,"2016-07-27 12:07:22"
140387,,"2016-07-27 12:07:24"
140388,,"2016-07-27 12:07:27"
140389,,"2016-07-27 12:07:29"
140390,,"2016-07-27 12:07:32"
140391,,"2016-07-27 12:07:34"
140392,,"2016-07-27 12:07:37"
140393,,"2016-07-27 12:07:39"
140394,,"2016-07-27 12:07:41"
140395,,"2016-07-27 12:07:43"
140396,,"2016-07-27 12:07:45"
140397,,"2016-07-27 12:07:47"
140398,,"2016-07-27 12:07:49"
140399,,"2016-07-27 12:07:51"
140405,0.000000000000000,"2016-07-27 12:11:06"
140406,0.000000000000000,"2016-07-27 12:11:08"
140411,,"2016-07-27 12:19:04"
140412,,"2016-07-27 12:19:06"
140441,,"2016-07-27 12:39:05"
140442,,"2016-07-27 12:39:07"
140551,,"2016-07-27 13:29:06"
140552,,"2016-07-27 13:29:09"
140559,,"2016-07-27 13:46:07"
140560,,"2016-07-27 13:46:09"
140565,0.030000000000000,"2016-07-27 13:57:04"
140566,0.030000000000000,"2016-07-27 13:57:06"
140569,,"2016-07-27 14:01:05"
140570,,"2016-07-27 14:01:08"
140571,,"2016-07-27 14:02:04"
140572,,"2016-07-27 14:02:06"
140583,,"2016-07-27 14:12:05"
140584,,"2016-07-27 14:12:08"
140585,0.000000000000000,"2016-07-27 14:13:07"
140586,0.000000000000000,"2016-07-27 14:13:10"
140602,,"2016-07-27 14:40:04"
140603,,"2016-07-27 14:40:07"
140611,,"2016-07-27 14:57:05"
140612,,"2016-07-27 14:57:06"
140635,,"2016-07-27 15:15:04"
140636,,"2016-07-27 15:15:06"
140639,,"2016-07-27 15:23:04"
140640,,"2016-07-27 15:23:06"
140641,,"2016-07-27 15:23:08"
140642,,"2016-07-27 15:23:11"
140650,,"2016-07-27 15:40:05"
140651,,"2016-07-27 15:40:07"
140652,0.023500000000000,"2016-07-27 15:41:06"
140653,0.023500000000000,"2016-07-27 15:41:08"
140654,,"2016-07-27 15:43:26"
140655,,"2016-07-27 15:43:32"
140656,,"2016-07-27 15:43:36"
140657,0.000000000000000,"2016-07-27 15:53:05"
140658,,"2016-07-27 15:53:07"
140665,0.000000000000000,"2016-07-27 16:10:07"
140666,0.000000000000000,"2016-07-27 16:10:10"
140667,,"2016-07-27 16:11:05"
140668,,"2016-07-27 16:11:07"
140704,,"2016-07-27 16:16:05"
140705,,"2016-07-27 16:16:07"
140716,,"2016-07-27 16:28:16"
140717,,"2016-07-27 16:28:18"
140718,,"2016-07-27 16:28:20"
140719,,"2016-07-27 16:28:22"
140720,,"2016-07-27 16:28:24"
140721,,"2016-07-27 16:28:26"
140722,,"2016-07-27 16:28:28"
140723,,"2016-07-27 16:28:30"
140724,,"2016-07-27 16:28:32"
140725,,"2016-07-27 16:28:34"
140726,,"2016-07-27 16:28:36"
140727,,"2016-07-27 16:28:38"
140728,,"2016-07-27 16:28:40"
140729,,"2016-07-27 16:28:42"
140730,,"2016-07-27 16:28:44"
140731,,"2016-07-27 16:28:46"
140732,,"2016-07-27 16:28:48"
140733,,"2016-07-27 16:28:50"
140734,,"2016-07-27 16:28:52"
140735,,"2016-07-27 16:28:54"
140736,,"2016-07-27 16:28:57"
140737,,"2016-07-27 16:28:58"
140738,,"2016-07-27 16:29:00"
140739,,"2016-07-27 16:29:02"
140740,,"2016-07-27 16:29:04"
140741,,"2016-07-27 16:29:06"
140742,,"2016-07-27 16:29:08"
140743,,"2016-07-27 16:29:10"
140744,,"2016-07-27 16:29:17"
140745,,"2016-07-27 16:29:21"
140746,,"2016-07-27 16:29:23"
140747,,"2016-07-27 16:29:26"
140748,,"2016-07-27 16:29:29"
140749,,"2016-07-27 16:29:31"
140750,,"2016-07-27 16:29:33"
140751,,"2016-07-27 16:29:36"
140752,,"2016-07-27 16:29:39"
140753,,"2016-07-27 16:29:42"
140754,,"2016-07-27 16:29:44"
140755,,"2016-07-27 16:29:46"
140756,,"2016-07-27 16:29:48"
140757,,"2016-07-27 16:29:50"
140758,,"2016-07-27 16:29:54"
140759,,"2016-07-27 16:29:57"
140760,,"2016-07-27 16:30:00"
140761,,"2016-07-27 16:30:03"
140762,,"2016-07-27 16:30:06"
140763,,"2016-07-27 16:30:08"
140764,,"2016-07-27 16:30:10"
140765,,"2016-07-27 16:30:13"
140766,,"2016-07-27 16:30:16"
140767,,"2016-07-27 16:30:18"
140768,,"2016-07-27 16:30:20"
140769,,"2016-07-27 16:30:23"
140770,,"2016-07-27 16:30:26"
140772,,"2016-07-27 16:32:19"
140773,,"2016-07-27 16:32:22"
140774,,"2016-07-27 16:32:24"
140775,,"2016-07-27 16:32:26"
140776,,"2016-07-27 16:32:28"
140777,,"2016-07-27 16:32:30"
140778,,"2016-07-27 16:32:32"
140779,,"2016-07-27 16:32:34"
140780,,"2016-07-27 16:32:37"
140781,,"2016-07-27 16:32:38"
140782,,"2016-07-27 16:32:40"
140783,,"2016-07-27 16:32:42"
140784,,"2016-07-27 16:32:44"
140785,,"2016-07-27 16:32:46"
140786,,"2016-07-27 16:32:48"
140787,,"2016-07-27 16:32:50"
140788,,"2016-07-27 16:32:52"
140789,,"2016-07-27 16:32:54"
140790,,"2016-07-27 16:32:56"
140791,,"2016-07-27 16:32:58"
140792,,"2016-07-27 16:33:00"
140793,,"2016-07-27 16:33:02"
140794,,"2016-07-27 16:33:04"
140795,,"2016-07-27 16:33:06"
140796,,"2016-07-27 16:33:08"
140797,,"2016-07-27 16:33:10"
140798,,"2016-07-27 16:33:12"
140799,,"2016-07-27 16:33:14"
140800,,"2016-07-27 16:33:16"
140801,,"2016-07-27 16:33:18"
140802,,"2016-07-27 16:33:20"
140803,,"2016-07-27 16:33:22"
140804,,"2016-07-27 16:33:24"
140805,,"2016-07-27 16:33:26"
140806,,"2016-07-27 16:33:28"
140807,,"2016-07-27 16:33:30"
140808,,"2016-07-27 16:33:33"
140809,,"2016-07-27 16:33:35"
140810,,"2016-07-27 16:33:37"
140811,,"2016-07-27 16:33:39"
140812,,"2016-07-27 16:33:41"
140813,,"2016-07-27 16:33:42"
140814,,"2016-07-27 16:33:44"
140815,,"2016-07-27 16:33:46"
140816,,"2016-07-27 16:33:48"
140817,,"2016-07-27 16:33:51"
140818,,"2016-07-27 16:33:53"
140819,,"2016-07-27 16:33:55"
140820,,"2016-07-27 16:33:57"
140821,,"2016-07-27 16:33:59"
140822,,"2016-07-27 16:34:01"
140823,,"2016-07-27 16:34:03"
140824,,"2016-07-27 16:34:05"
140825,,"2016-07-27 16:34:07"
140827,0.042650000000000,"2016-07-27 16:35:44"
140828,0.042650000000000,"2016-07-27 16:35:46"
140834,0.000000000000000,"2016-07-27 16:49:05"
140835,0.000000000000000,"2016-07-27 16:49:07"
140839,,"2016-07-27 16:51:22"
140840,,"2016-07-27 16:51:24"
140896,,"2016-07-27 17:34:08"
140897,,"2016-07-27 17:34:10"
140900,,"2016-07-27 17:36:31"
140901,,"2016-07-27 17:36:47"
140902,,"2016-07-27 17:36:51"
140907,,"2016-07-27 17:39:07"
140908,,"2016-07-27 17:39:09"
140911,,"2016-07-27 17:40:07"
140912,,"2016-07-27 17:40:10"
140913,,"2016-07-27 17:40:12"
140914,,"2016-07-27 17:40:14"
140915,,"2016-07-27 17:40:16"
140916,,"2016-07-27 17:40:19"
140917,,"2016-07-27 17:40:21"
140918,,"2016-07-27 17:40:24"
140919,,"2016-07-27 17:40:26"
140920,,"2016-07-27 17:40:28"
140921,,"2016-07-27 17:40:31"
140922,,"2016-07-27 17:40:33"
140923,,"2016-07-27 17:40:35"
140924,,"2016-07-27 17:40:37"
140925,,"2016-07-27 17:40:40"
140926,,"2016-07-27 17:40:42"
140927,,"2016-07-27 17:40:45"
140928,,"2016-07-27 17:40:48"
140929,,"2016-07-27 17:40:50"
140930,,"2016-07-27 17:40:52"
140931,,"2016-07-27 17:40:55"
140932,,"2016-07-27 17:40:57"
140933,,"2016-07-27 17:40:59"
140934,,"2016-07-27 17:41:02"
140935,,"2016-07-27 17:41:05"
140936,,"2016-07-27 17:41:08"
140937,,"2016-07-27 17:41:10"
140938,,"2016-07-27 17:41:13"
140939,,"2016-07-27 17:41:15"
140940,,"2016-07-27 17:41:18"
140941,,"2016-07-27 17:41:21"
140942,,"2016-07-27 17:41:25"
140943,,"2016-07-27 17:41:27"
140944,,"2016-07-27 17:41:29"
140945,,"2016-07-27 17:41:32"
140948,,"2016-07-27 17:47:06"
140949,0.022800000000000,"2016-07-27 17:47:09"
140950,0.020000000000000,"2016-07-27 17:47:11"
140958,,"2016-07-27 18:03:06"
140959,,"2016-07-27 18:03:09"
140960,,"2016-07-27 18:03:11"
140961,,"2016-07-27 18:03:21"
140962,,"2016-07-27 18:03:24"
140963,,"2016-07-27 18:03:30"
140964,,"2016-07-27 18:03:32"
140970,,"2016-07-27 18:13:06"
140971,,"2016-07-27 18:13:09"
140972,,"2016-07-27 18:13:11"
140973,,"2016-07-27 18:13:13"
140974,,"2016-07-27 18:13:16"
140975,,"2016-07-27 18:13:18"
140976,,"2016-07-27 18:13:20"
140977,,"2016-07-27 18:13:23"
140978,,"2016-07-27 18:13:25"
140979,,"2016-07-27 18:13:27"
140980,,"2016-07-27 18:13:29"
140981,,"2016-07-27 18:13:32"
140982,,"2016-07-27 18:13:34"
140983,,"2016-07-27 18:13:36"
140984,,"2016-07-27 18:13:39"
140985,,"2016-07-27 18:13:41"
140986,,"2016-07-27 18:13:43"
140987,,"2016-07-27 18:13:46"
140988,,"2016-07-27 18:13:47"
140989,,"2016-07-27 18:13:50"
140990,,"2016-07-27 18:13:52"
140991,,"2016-07-27 18:13:54"
140992,,"2016-07-27 18:13:57"
140993,,"2016-07-27 18:13:59"
140994,,"2016-07-27 18:14:01"
140995,,"2016-07-27 18:14:03"
140996,,"2016-07-27 18:14:06"
140997,,"2016-07-27 18:14:08"
140998,,"2016-07-27 18:14:11"
140999,,"2016-07-27 18:14:13"
141000,,"2016-07-27 18:14:16"
141001,,"2016-07-27 18:14:18"
141002,,"2016-07-27 18:14:20"
141003,,"2016-07-27 18:14:23"
141004,,"2016-07-27 18:14:25"
141005,,"2016-07-27 18:14:27"
141006,,"2016-07-27 18:14:29"
141007,,"2016-07-27 18:14:32"
141008,,"2016-07-27 18:14:34"
141009,,"2016-07-27 18:14:36"
141010,,"2016-07-27 18:14:39"
141011,,"2016-07-27 18:14:41"
141012,,"2016-07-27 18:14:43"
141013,,"2016-07-27 18:14:46"
141014,,"2016-07-27 18:14:48"
141015,,"2016-07-27 18:14:51"
141016,,"2016-07-27 18:14:53"
141017,,"2016-07-27 18:14:55"
141018,,"2016-07-27 18:14:57"
141019,,"2016-07-27 18:15:00"
141020,,"2016-07-27 18:15:02"
141021,,"2016-07-27 18:15:05"
141034,0.000000000000000,"2016-07-27 18:24:06"
141035,0.000000000000000,"2016-07-27 18:24:09"
141038,,"2016-07-27 18:25:07"
141039,,"2016-07-27 18:25:09"
141083,0.030000000000000,"2016-07-27 18:30:18"
141084,0.030000000000000,"2016-07-27 18:30:21"
141085,0.030000000000000,"2016-07-27 18:30:24"
141086,,"2016-07-27 18:37:06"
141087,,"2016-07-27 18:37:09"
141088,,"2016-07-27 18:42:06"
141089,,"2016-07-27 18:42:10"
141103,0.020000000000000,"2016-07-27 19:33:05"
141104,0.020000000000000,"2016-07-27 19:33:07"
141216,,"2016-07-27 20:50:06"
141217,,"2016-07-27 20:50:09"
141218,,"2016-07-27 20:50:14"
141241,,"2016-07-28 08:33:05"
141242,,"2016-07-28 08:33:07"
141243,,"2016-07-28 08:35:08"
141244,,"2016-07-28 08:35:11"
141245,,"2016-07-28 08:35:13"
141246,,"2016-07-28 08:35:16"
141247,,"2016-07-28 08:35:19"
141248,,"2016-07-28 08:35:21"
141249,,"2016-07-28 08:35:23"
141250,,"2016-07-28 08:35:25"
141251,,"2016-07-28 08:35:27"
141252,,"2016-07-28 08:35:29"
141253,,"2016-07-28 08:35:31"
141254,,"2016-07-28 08:35:33"
141255,,"2016-07-28 08:35:34"
141256,,"2016-07-28 08:35:37"
141257,,"2016-07-28 08:35:39"
141258,,"2016-07-28 08:35:41"
141259,,"2016-07-28 08:35:43"
141260,,"2016-07-28 08:35:45"
141261,,"2016-07-28 08:35:47"
141262,,"2016-07-28 08:35:48"
141263,,"2016-07-28 08:35:50"
141264,,"2016-07-28 08:35:52"
141265,,"2016-07-28 08:35:54"
141266,,"2016-07-28 08:35:56"
141267,,"2016-07-28 08:35:58"
141268,,"2016-07-28 08:36:00"
141269,,"2016-07-28 08:36:01"
141270,,"2016-07-28 08:36:03"
141271,,"2016-07-28 08:36:05"
141272,,"2016-07-28 08:36:07"
141273,,"2016-07-28 08:36:09"
141274,,"2016-07-28 08:36:11"
141275,,"2016-07-28 08:36:12"
141276,,"2016-07-28 08:36:14"
141277,,"2016-07-28 08:36:16"
141278,,"2016-07-28 08:36:18"
141279,,"2016-07-28 08:36:20"
141280,,"2016-07-28 08:36:22"
141281,,"2016-07-28 08:36:24"
141282,,"2016-07-28 08:36:26"
141283,,"2016-07-28 08:36:27"
141286,,"2016-07-28 08:51:05"
141287,,"2016-07-28 08:51:07"
141290,0.000000000000000,"2016-07-28 08:55:05"
141291,0.000000000000000,"2016-07-28 08:55:07"
141292,0.000000000000000,"2016-07-28 08:55:14"
141293,0.000000000000000,"2016-07-28 08:55:16"
141364,0.000000000000000,"2016-07-28 09:37:05"
141365,0.000000000000000,"2016-07-28 09:37:07"
141423,,"2016-07-28 09:41:20"
141424,,"2016-07-28 09:41:22"
141425,,"2016-07-28 09:41:26"
141426,,"2016-07-28 09:41:28"
141427,,"2016-07-28 09:41:30"
141428,,"2016-07-28 09:41:32"
141435,,"2016-07-28 10:00:06"
141436,,"2016-07-28 10:00:08"
141450,,"2016-07-28 10:04:04"
141451,,"2016-07-28 10:04:06"
141452,,"2016-07-28 10:12:05"
141453,,"2016-07-28 10:12:07"
141454,,"2016-07-28 10:12:09"
141455,,"2016-07-28 10:12:11"
141456,,"2016-07-28 10:16:05"
141457,,"2016-07-28 10:16:07"
141458,,"2016-07-28 10:16:09"
141459,,"2016-07-28 10:16:11"
141460,,"2016-07-28 10:16:13"
141461,,"2016-07-28 10:16:14"
141462,,"2016-07-28 10:16:17"
141463,,"2016-07-28 10:16:18"
141464,,"2016-07-28 10:16:20"
141465,,"2016-07-28 10:16:22"
141466,,"2016-07-28 10:16:24"
141477,,"2016-07-28 10:25:04"
141478,,"2016-07-28 10:25:07"
141481,,"2016-07-28 10:32:05"
141482,,"2016-07-28 10:32:07"
141483,,"2016-07-28 10:32:10"
141484,,"2016-07-28 10:32:11"
141485,,"2016-07-28 10:32:13"
141486,,"2016-07-28 10:32:16"
141487,,"2016-07-28 10:32:17"
141488,,"2016-07-28 10:32:19"
141489,,"2016-07-28 10:32:21"
141490,,"2016-07-28 10:32:24"
141491,,"2016-07-28 10:32:26"
141492,,"2016-07-28 10:32:28"
141493,,"2016-07-28 10:32:30"
141494,,"2016-07-28 10:32:32"
141495,,"2016-07-28 10:32:34"
141496,,"2016-07-28 10:32:36"
141497,,"2016-07-28 10:32:38"
141498,,"2016-07-28 10:32:39"
141499,,"2016-07-28 10:32:41"
141500,,"2016-07-28 10:32:43"
141501,,"2016-07-28 10:32:45"
141502,,"2016-07-28 10:32:47"
141503,,"2016-07-28 10:32:49"
141504,,"2016-07-28 10:32:52"
141505,,"2016-07-28 10:33:01"
141506,,"2016-07-28 10:33:05"
141507,,"2016-07-28 10:33:09"
141508,,"2016-07-28 10:33:12"
141509,,"2016-07-28 10:33:15"
141510,,"2016-07-28 10:33:18"
141511,,"2016-07-28 10:33:21"
141512,,"2016-07-28 10:33:25"
141513,,"2016-07-28 10:33:27"
141514,,"2016-07-28 10:33:29"
141515,,"2016-07-28 10:33:32"
141516,,"2016-07-28 10:33:34"
141517,,"2016-07-28 10:33:36"
141518,,"2016-07-28 10:33:39"
141519,,"2016-07-28 10:33:41"
141520,,"2016-07-28 10:33:43"
141523,,"2016-07-28 10:34:57"
141524,,"2016-07-28 10:34:59"
141578,,"2016-07-28 10:39:22"
141579,,"2016-07-28 10:39:24"
141583,,"2016-07-28 10:40:13"
141584,,"2016-07-28 10:40:16"
141585,0.000000000000000,"2016-07-28 10:44:05"
141586,0.000000000000000,"2016-07-28 10:44:08"
141587,0.000000000000000,"2016-07-28 10:44:10"
141643,,"2016-07-28 10:55:06"
141644,,"2016-07-28 10:55:08"
141658,,"2016-07-28 11:21:05"
141659,,"2016-07-28 11:21:07"
141664,,"2016-07-28 11:21:27"
141665,0.022800000000000,"2016-07-28 11:21:29"
141666,0.020000000000000,"2016-07-28 11:21:31"
141667,,"2016-07-28 11:24:05"
141668,,"2016-07-28 11:24:07"
141669,,"2016-07-28 11:24:09"
141670,,"2016-07-28 11:24:12"
141671,,"2016-07-28 11:24:16"
141672,,"2016-07-28 11:24:22"
141673,,"2016-07-28 11:24:24"
141674,,"2016-07-28 11:28:05"
141675,,"2016-07-28 11:28:08"
141676,,"2016-07-28 11:28:10"
141722,,"2016-07-28 11:50:06"
141723,,"2016-07-28 11:50:08"
141730,,"2016-07-28 12:05:05"
141731,,"2016-07-28 12:05:07"
141732,,"2016-07-28 12:05:09"
141733,,"2016-07-28 12:05:11"
141734,,"2016-07-28 12:05:13"
141735,,"2016-07-28 12:05:16"
141736,,"2016-07-28 12:05:19"
141737,,"2016-07-28 12:05:22"
141740,,"2016-07-28 12:09:16"
141741,,"2016-07-28 12:09:18"
141742,,"2016-07-28 12:09:20"
141752,,"2016-07-28 12:22:04"
141753,,"2016-07-28 12:22:06"
141763,,"2016-07-28 12:38:04"
141764,,"2016-07-28 12:38:07"
141765,,"2016-07-28 12:40:04"
141766,,"2016-07-28 12:40:06"
141771,,"2016-07-28 12:41:25"
141772,,"2016-07-28 12:41:28"
141773,,"2016-07-28 12:41:35"
141774,,"2016-07-28 12:41:37"
141775,,"2016-07-28 12:41:43"
141776,,"2016-07-28 12:41:45"
141779,,"2016-07-28 12:43:04"
141780,,"2016-07-28 12:43:06"
141798,,"2016-07-28 12:44:22"
141799,,"2016-07-28 12:44:24"
141851,,"2016-07-28 12:48:03"
141852,,"2016-07-28 12:48:05"
141853,,"2016-07-28 12:48:11"
141854,,"2016-07-28 12:48:13"
141855,,"2016-07-28 12:48:20"
141856,,"2016-07-28 12:48:22"
141857,,"2016-07-28 12:48:27"
141858,,"2016-07-28 12:48:29"
141862,,"2016-07-28 12:48:47"
141863,,"2016-07-28 12:48:49"
141864,,"2016-07-28 12:48:55"
141865,,"2016-07-28 12:48:58"
141936,,"2016-07-28 13:08:05"
141937,,"2016-07-28 13:08:07"
141938,,"2016-07-28 13:08:09"
141939,,"2016-07-28 13:08:12"
141992,,"2016-07-28 13:16:03"
141993,,"2016-07-28 13:16:06"
141994,,"2016-07-28 13:16:08"
142002,,"2016-07-28 13:35:03"
142003,,"2016-07-28 13:35:05"
142004,,"2016-07-28 13:35:07"
142005,,"2016-07-28 13:35:09"
142006,,"2016-07-28 13:35:11"
142009,,"2016-07-28 13:42:03"
142010,,"2016-07-28 13:42:06"
142062,,"2016-07-28 13:46:14"
142063,,"2016-07-28 13:46:16"
142064,,"2016-07-28 13:46:19"
142065,,"2016-07-28 13:46:21"
142066,,"2016-07-28 13:46:24"
142067,,"2016-07-28 13:46:26"
142068,,"2016-07-28 13:46:28"
142069,,"2016-07-28 13:46:30"
142070,,"2016-07-28 13:46:32"
142071,,"2016-07-28 13:46:34"
142072,,"2016-07-28 13:46:36"
142073,,"2016-07-28 13:46:38"
142074,,"2016-07-28 13:46:40"
142075,,"2016-07-28 13:46:43"
142076,,"2016-07-28 13:46:45"
142077,,"2016-07-28 13:46:47"
142078,,"2016-07-28 13:46:49"
142079,,"2016-07-28 13:46:51"
142080,,"2016-07-28 13:46:54"
142081,,"2016-07-28 13:46:56"
142082,,"2016-07-28 13:46:58"
142083,,"2016-07-28 13:47:00"
142084,,"2016-07-28 13:47:02"
142085,,"2016-07-28 13:47:05"
142086,,"2016-07-28 13:47:07"
142087,,"2016-07-28 13:47:09"
142088,,"2016-07-28 13:47:11"
142089,,"2016-07-28 13:47:13"
142090,,"2016-07-28 13:47:16"
142091,,"2016-07-28 13:47:18"
142092,,"2016-07-28 13:47:20"
142093,,"2016-07-28 13:47:22"
142094,,"2016-07-28 13:47:25"
142095,,"2016-07-28 13:47:27"
142096,,"2016-07-28 13:47:29"
142097,,"2016-07-28 13:47:31"
142098,,"2016-07-28 13:47:33"
142099,,"2016-07-28 13:47:35"
142100,,"2016-07-28 13:47:37"
142101,,"2016-07-28 13:47:39"
142102,,"2016-07-28 13:47:42"
142103,,"2016-07-28 13:47:44"
142104,,"2016-07-28 13:47:46"
142105,,"2016-07-28 13:47:48"
142106,,"2016-07-28 13:47:50"
142107,,"2016-07-28 13:47:52"
142108,,"2016-07-28 13:47:54"
142109,,"2016-07-28 13:47:57"
142110,,"2016-07-28 13:48:01"
142111,,"2016-07-28 13:48:04"
142112,,"2016-07-28 13:48:07"
142113,,"2016-07-28 13:48:10"
142143,,"2016-07-28 13:57:04"
142144,,"2016-07-28 13:57:06"
142145,,"2016-07-28 13:57:07"
142146,,"2016-07-28 13:57:09"
142147,,"2016-07-28 13:57:11"
142148,,"2016-07-28 13:57:13"
142149,,"2016-07-28 13:57:15"
142150,,"2016-07-28 13:57:17"
142151,,"2016-07-28 13:57:19"
142152,,"2016-07-28 13:57:21"
142153,,"2016-07-28 13:57:23"
142154,,"2016-07-28 13:57:25"
142155,,"2016-07-28 13:57:27"
142156,,"2016-07-28 13:57:29"
142157,,"2016-07-28 13:57:31"
142158,,"2016-07-28 13:57:33"
142159,,"2016-07-28 13:57:35"
142160,,"2016-07-28 13:57:37"
142161,,"2016-07-28 13:57:39"
142162,,"2016-07-28 13:57:41"
142163,,"2016-07-28 13:57:42"
142164,,"2016-07-28 13:57:45"
142165,,"2016-07-28 13:57:47"
142166,,"2016-07-28 13:57:48"
142167,,"2016-07-28 13:57:50"
142168,,"2016-07-28 13:57:52"
142169,,"2016-07-28 13:57:54"
142170,,"2016-07-28 14:00:04"
142171,,"2016-07-28 14:00:06"
142179,,"2016-07-28 14:01:18"
142180,,"2016-07-28 14:01:20"
142181,,"2016-07-28 14:04:03"
142182,,"2016-07-28 14:04:05"
142183,,"2016-07-28 14:15:04"
142184,,"2016-07-28 14:15:06"
142185,,"2016-07-28 14:15:08"
142186,,"2016-07-28 14:15:09"
142187,,"2016-07-28 14:15:11"
142188,,"2016-07-28 14:15:29"
142189,,"2016-07-28 14:15:31"
142190,,"2016-07-28 14:15:33"
142191,,"2016-07-28 14:17:03"
142192,,"2016-07-28 14:17:06"
142193,,"2016-07-28 14:17:08"
142194,,"2016-07-28 14:23:04"
142195,,"2016-07-28 14:23:07"
142196,,"2016-07-28 14:24:05"
142197,,"2016-07-28 14:24:08"
142198,,"2016-07-28 14:24:17"
