,HIOS_ID,COMPANY_NAME,STATE,IND_MEMBER_MONTHS,SG_MEMBER_MONTHS,REINSURANCE,IND_RISK_ADJ,SG_RISK_ADJ
1248,65880,John Alden Life Insurance Company,District of Columbia,149,42,0.0,0,0
1249,88596,The United States Life Ins. Co. in the City of New York,District of Columbia,2590,,,,
1250,41842,UnitedHealthcare Insurance Company,District of Columbia,502,91860,0.0,-43017.58,-212465.24
1251,33791,Unimerica Insurance Company,District of Columbia,0,0,0.0,0,0
1252,87881,Celtic Insurance Company,District of Columbia,191,,0.0,0,
1253,59557,Golden Rule Insurance Company,District of Columbia,3991,0,0.0,0,0
1254,77422,Aetna Life Insurance Company,District of Columbia,19134,12722,0.0,-45424.71,400712.47
1255,77422,Aetna Life Insurance Company,District of Columbia,19134,12722,0.0,-45424.71,400712.47
1256,71834,"MD-Individual Practice Association, Inc",District of Columbia,13,0,0.0,0,0
1257,10923,American General Life Insurance Company,District of Columbia,0,,,,
1258,70762,All Savers Insurance Company,District of Columbia,0,0,0.0,0,0
1259,38959,UnitedHealthcare Insurance Company of New York,District of Columbia,0,0,0.0,0,0
1260,40150,PacifiCare Life and Health Insurance Co,District of Columbia,0,0,0.0,0,0
1261,63853,TransAmerica Premier Life Insurance,District of Columbia,,,,,
1262,63853,TransAmerica Premier Life Insurance,District of Columbia,,,,,
1263,36921,United Healthcare Life Insurance Company,District of Columbia,74,0,0.0,0,0
1264,20604,Union Security Insurance Company,District of Columbia,0,0,0.0,0,0
1265,46675,"AMHIC, A Reciprocal Association",District of Columbia,,16104,,,
1266,85128,Philadelphia American Life Insurance Company,District of Columbia,,,,,
1267,53386,State Farm Mutual Automobile Insurance Company,District of Columbia,40,0,0.0,0,0
1268,80402,Kaiser Permanente Insurance Company,District of Columbia,,,,,
1269,66359,American Heritage Life Insurance Company,District of Columbia,,,,,
1270,82294,Wilton Reassurance Company,District of Columbia,29,,,,
1271,70866,UNICARE Life & Health Insurance Company,District of Columbia,24,0,0.0,0,0
1272,42802,Liberty National Life Insurance Co,District of Columbia,,,,,
1273,34432,American Income Life Insurance Co,District of Columbia,,,,,
1274,35070,Globe Life and Accident Insurance Co,District of Columbia,,,,,
1275,32263,United American Insurance Co,District of Columbia,,,,,
1276,83349,Thrivent Financial for Lutherans,District of Columbia,,,,,
1277,91517,Trustmark Insurance Company,District of Columbia,,,,,
1278,87346,AMERICAN FIDELITY ASSURANCE COMPANY,District of Columbia,,,,,
1279,77265,United Teachers Associates,District of Columbia,0,,,,
1280,86052,"CareFirst BlueChoice, Inc.",District of Columbia,85443,411734,1900356.26,-1007058.65,-6732251.48
1281,86052,"CareFirst BlueChoice, Inc.",District of Columbia,85443,411734,1900356.26,-1007058.65,-6732251.48
1282,78079,"Group Hospitalization and Medical Services, Inc",District of Columbia,91636,491235,2071230.11,1803989.23,8238082.97
1283,78079,"Group Hospitalization and Medical Services, Inc",District of Columbia,91636,491235,2071230.11,1803989.23,8238082.97
1284,94506,"Kaiser Foundation Health Plan of Mid-Atlantic States, Inc.",District of Columbia,22353,47595,316474.0,-751506,-1598160
1285,21066,"UnitedHealthcare of the Mid-Atlantic, Inc.",District of Columbia,0,0,0.0,0,0
1286,67203,"Sierra Health and Life Insurance Company, Inc.",District of Columbia,0,0,0.0,0,0
1287,21066,"UnitedHealthcare of the Mid-Atlantic, Inc.",District of Columbia,0,0,0.0,0,0
1288,75753,Optimum Choice Inc.,District of Columbia,146,18132,0.0,0,186718.41
1289,75753,Optimum Choice Inc.,District of Columbia,146,18132,0.0,0,186718.41
1290,66966,Capital Health Plan,Florida,,158719,,,635267
1291,94820,"Medica Health Plans of Florida, Inc",Florida,508,1449,0.0,0,0
1292,11461,American General Life Insurance Company,Florida,10962,,,,
1293,19391,UnitedHealthcare Insurance Company of New York,Florida,0,0,0.0,0,0
1294,19898,"AvMed, Inc.",Florida,114237,380802,1841558.0,1072841.34,-3118661.5
1295,32853,Transamerica Life Insurance Company,Florida,,,,,
1296,68398,"UnitedHealthcare of Florida, Inc.",Florida,8953,709422,0.0,0,1650597.6
1297,42204,All Savers Insurance Company,Florida,138,43780,0.0,0,31520.79
1298,99804,Golden Rule Insurance Company,Florida,1205057,0,0.0,0,0
1299,63773,PacifiCare Life and Health Insurance Co,Florida,0,0,0.0,0,0
1300,86382,Sunshine State Health Plan,Florida,3460,,0.0,-198355.63,
1301,17341,United Healthcare Life Insurance Company,Florida,63489,0,7942642.06,5751062.82,0
1302,41269,Guarantee Trust Life Insurance Co.,Florida,0,,,,
1303,45345,Union Security Insurance Company,Florida,12,0,0.0,0,0
1304,79085,Standard Security Life Insurance Company of New York,Florida,1153,,,,
1305,50187,Independence American Insurance Company,Florida,717,,,,
1306,23324,Standard Life and Accident Insurance Company,Florida,60,,0.0,0,
1307,30637,American National Life Insurance Company of Texas,Florida,938,,0.0,0,
1308,85774,American National Insurance Company,Florida,441,,0.0,0,
1309,70446,American Heritage Life Insurance Company,Florida,,,,,
1310,95495,Philadelphia American Life Insurance Company,Florida,770,284,,,
1311,78366,Hartford Life & Accident Insurance Company,Florida,,,,,
1312,19898,"AvMed, Inc.",Florida,114237,380802,1841558.0,1218256.04,-3118661.5
1313,12910,State Farm Mutual Automobile Insurance Company,Florida,3362,0,0.0,0,0
1314,53310,New Era Life Insurance Company,Florida,933,,,,
1315,53310,New Era Life Insurance Company,Florida,933,,,,
1316,58949,United Teachers Associates,Florida,413,,,,
1317,40889,American States Insurance Company,Florida,,,,,
1318,32229,Assurity Life Insurance Company,Florida,12,,,,
1319,92110,Health Net Life Insurance Company,Florida,,,,,
1320,92110,Health Net Life Insurance Company,Florida,,,,,
1321,83238,"Madison National Life Insurance Company, Inc.",Florida,780,,,,
1322,50237,Central United Life Insurance Company,Florida,,,,,
1323,71340,Wilton Reassurance Company,Florida,438,,,,
1324,47358,AMERICAN FIDELITY ASSURANCE COMPANY,Florida,,,,,
1325,44988,Liberty National Life Insurance Co,Florida,,,,,
1326,28618,American Income Life Insurance Co,Florida,,,,,
1327,16836,Globe Life and Accident Insurance Co,Florida,,,,,
1328,46632,Reserve National Insurance Company,Florida,,,,,
1329,76373,United American Insurance Co,Florida,,,,,
1330,68653,Mutual of Omaha Insurance Company,Florida,,,,,
1331,80977,Thrivent Financial for Lutherans,Florida,,,,,
1332,29160,Trustmark Insurance Company,Florida,,,,,
1333,95087,First Allmerica Financial Life Ins. Co,Florida,,,,,
1334,30831,Union Fidelity Life Insurance Company,Florida,,,,,
1335,86382,Sunshine State Health Plan,Florida,3460,,0.0,-198355.63,
1336,62662,Time Insurance Company,Florida,298430,1202,24416837.0,10529973,-119622
1337,41240,John Alden Life Insurance Company,Florida,3453,439,0.0,0,-890
1338,21424,Companion Life Insurance Company,Florida,47996,,,,
1339,21424,Companion Life Insurance Company,Florida,47996,,,,
1340,32162,Employer Choice Insurance Company,Florida,,2682,,,
1341,40442,Freedom Life Insurance Company of America,Florida,14676,,197590.0,30087,
1342,21663,Celtic Insurance Company,Florida,138,,14820.41,126526.23,
1343,16185,TransAmerica Premier Life Insurance,Florida,12,,,,
1344,16185,TransAmerica Premier Life Insurance,Florida,12,,,,
1345,23841,Aetna Life Insurance Company,Florida,409905,92602,32190446.23,18019149.63,1330151.8299999998
1346,23841,Aetna Life Insurance Company,Florida,409905,92602,32190446.23,18019149.63,1330151.8299999998
1347,62662,Time Insurance Company,Florida,298445,1202,24416837.0,10529973,-119622
1348,31602,Unified Life Insurance Company,Florida,0,,0.0,0,
1349,41240,John Alden Life Insurance Company,Florida,3453,439,0.0,0,-890
1350,18628,Aetna Health Inc. (a Florida corporation),Florida,404615,883049,1205126.79,-525058.0200000001,389940.4099999997
1351,12541,The United States Life Ins. Co. in the City of New York,Florida,116897,,,,
1352,43839,UnitedHealthcare Insurance Company,Florida,60049,1461398,0.0,-6434.88,3851247.76
1353,43839,UnitedHealthcare Insurance Company,Florida,60049,1461398,0.0,-6434.88,3851247.76
1354,43839,UnitedHealthcare Insurance Company,Florida,60049,1461398,0.0,-6434.88,3851247.76
1355,84475,Unimerica Insurance Company,Florida,0,0,0.0,0,0
1356,76089,Coventry Health & Life Insurance Company,Florida,79654,14868,0.0,0,107518.37999999999
1357,76089,Coventry Health & Life Insurance Company,Florida,79654,14868,0.0,0,107518.37999999999
1358,54172,"Molina Healthcare of Florida, Inc",Florida,6429,,413077.0,586192,
1359,56503,"Florida Health Care Plan, Inc",Florida,43790,63494,3957217.77,4164818.06,-69476.1
1360,87527,American Republic Insurance Company,Florida,,,,,
1361,56503,"Florida Health Care Plan, Inc",Florida,43790,63494,3957218.0,4164818,-69476
1362,89745,Protective Life Insurance Company,Florida,,288,,,
1363,80779,"Neighborhood Health Partnership, Inc.",Florida,10782,617289,0.0,0,-171191.73
1364,33990,"Sierra Health and Life Insurance Company, Inc.",Florida,0,0,0.0,0,0
1365,89942,"Kaiser Foundation Health Plan of Georgia, Inc.",Georgia,292357,265388,7879843.0,-745461,-2820212
1366,43802,"UnitedHealthcare of Georgia, Inc. ",Georgia,178,44914,0.0,0,-123324.74
1367,74719,American General Life Insurance Company,Georgia,21000,,,,
1368,25152,UnitedHealthcare Insurance Company of New York,Georgia,0,0,0.0,0,0
1369,58826,Transamerica Life Insurance Company,Georgia,,,,,
1370,64281,All Savers Insurance Company,Georgia,0,0,0.0,0,0
1371,72323,Golden Rule Insurance Company,Georgia,121353,0,0.0,0,0
1372,74189,United Healthcare Life Insurance Company,Georgia,2442,0,0.0,0,0
1373,25329,Medico Corp Life Insurance Company,Georgia,,,,,
1374,92957,PacifiCare Life and Health Insurance Co,Georgia,0,0,0.0,0,0
1375,69455,TransAmerica Premier Life Insurance,Georgia,,,,,
1376,69455,TransAmerica Premier Life Insurance,Georgia,,,,,
1377,94106,Guarantee Trust Life Insurance Co.,Georgia,87,,,,
1378,45495,Peach State Health Plan,Georgia,45349,,752278.28,-3689629.38,
1379,38835,Federated Mutual Insurance Company,Georgia,91,36366,0.0,0,-55911.28
1380,24452,Union Security Insurance Company,Georgia,0,126,0.0,0,0
1381,95383,Independence American Insurance Company,Georgia,1077,,,,
1382,33945,Standard Life and Accident Insurance Company,Georgia,575,,0.0,0,
1383,57989,American National Life Insurance Company of Texas,Georgia,2722,,0.0,0,
1384,91098,American National Insurance Company,Georgia,147,,0.0,0,
1385,44329,Philadelphia American Life Insurance Company,Georgia,134,24,,,
1386,99527,Cotton States Life Insurance Company,Georgia,0,,,,
1387,99691,State Farm Mutual Automobile Insurance Company,Georgia,1703,0,0.0,0,0
1388,87844,Life of America,Georgia,37,,,,
1389,33726,New Era Life Insurance Company,Georgia,1412,,,,
1390,33726,New Era Life Insurance Company,Georgia,1412,,,,
1391,23444,New Era Life Insurance Company of the MidWest,Georgia,,,,,
1392,82302,Kaiser Permanente Insurance Company,Georgia,,3962,,,-14361
1393,66528,United Teachers Associates,Georgia,72,,,,
1394,88383,Standard Security Life Insurance Company of New York,Georgia,819,724,,,
1395,69092,American Heritage Life Insurance Company,Georgia,,,,,
1396,16661,"Madison National Life Insurance Company, Inc.",Georgia,1415,2405,,,
1397,84467,Central United Life Insurance Company,Georgia,,,,,
1398,81500,Wilton Reassurance Company,Georgia,222,,,,
1399,42256,Liberty National Life Insurance Co,Georgia,,,,,
1400,27135,American Income Life Insurance Co,Georgia,,,,,
1401,13137,Globe Life and Accident Insurance Co,Georgia,,,,,
1402,58135,American States Insurance Company,Georgia,,,,,
1403,24794,Reserve National Insurance Company,Georgia,,,,,
1404,35648,United American Insurance Co,Georgia,,,,,
1405,33647,Thrivent Financial for Lutherans,Georgia,,,,,
1406,44639,Trustmark Insurance Company,Georgia,,,,,
1407,17991,AMERICAN FIDELITY ASSURANCE COMPANY,Georgia,0,,,,
1408,83217,First Allmerica Financial Life Ins. Co,Georgia,,,,,
1409,63411,"Blue Cross and Blue Shield of Georgia, Inc.",Georgia,416561,149454,0.0,0,1729140
1410,27512,Union Fidelity Life Insurance Company,Georgia,,,,,
1411,12442,Nippon Life Insurance Company of America,Georgia,,14058,,,-113027.35
1412,20544,Time Insurance Company,Georgia,165411,31215,8301135.0,4104599,462397
1413,50313,John Alden Life Insurance Company,Georgia,8512,7460,0.0,0,159889
1414,12442,Nippon Life Insurance Company of America,Georgia,,14058,,,-113027.35
1415,17382,Companion Life Insurance Company,Georgia,26505,465,,,
1416,17382,Companion Life Insurance Company,Georgia,26505,465,,,
1417,72796,Freedom Life Insurance Company of America,Georgia,1253,,0.0,-213,
1418,46093,National Foundation Life Insurance Company,Georgia,957,,0.0,0,
1419,24775,Celtic Insurance Company,Georgia,59,,0.0,7411.32,
1420,49046,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",Georgia,1094274,1401272,34663581.86000001,-3958982,2304376
1421,67657,"Piedmont WellStar HealthPlans, Inc.",Georgia,412,,,,
1422,20544,Time Insurance Company,Georgia,165424,31215,8301135.0,4104599,462397
1423,68321,Unified Life Insurance Company,Georgia,24,,0.0,0,
1424,50313,John Alden Life Insurance Company,Georgia,8512,7460,0.0,0,159889
1425,45422,The United States Life Ins. Co. in the City of New York,Georgia,12462,,,,
1426,13535,UnitedHealthcare Insurance Company,Georgia,565,312624,0.0,0,2602799.56
1427,13535,UnitedHealthcare Insurance Company,Georgia,565,312624,0.0,0,2602799.56
1428,13535,UnitedHealthcare Insurance Company,Georgia,565,312624,0.0,0,2602799.56
1429,60055,Unimerica Insurance Company,Georgia,0,0,0.0,0,0
1430,82824,Aetna Health Inc. (a Georgia corporation),Georgia,3607,303393,0.0,0,-1390717.91
1431,47783,"Coventry Health Care of Georgia, Inc.",Georgia,495746,791426,3255942.16,-3608858.9,2304241.0300000003
1432,65890,Coventry Health & Life Insurance Company,Georgia,0,18018,0.0,0,-4418.49
1433,65890,Coventry Health & Life Insurance Company,Georgia,0,18018,0.0,0,-4418.49
1434,83978,Aetna Life Insurance Company,Georgia,325926,270504,2623982.14,-500123.68999999994,-3143639.6500000004
1435,83978,Aetna Life Insurance Company,Georgia,325926,270504,2623982.14,-500123.68999999994,-3143639.6500000004
1436,32940,American Republic Insurance Company,Georgia,,,,,
1437,30552,UnitedHealthcare Insurance Company of the River Valley,Georgia,880,177314,0.0,0,-510878.36
1438,25201,Protective Life Insurance Company,Georgia,,24,,,
1439,65854,"Sierra Health and Life Insurance Company, Inc.",Georgia,0,0,0.0,0,0
1440,,Montana Health Cooperative,Grand Total,115466,8918,10821501.0,3157443.9,297652.03
1441,,Montana Health Cooperative,Grand Total,115466,8918,10821501.0,3157443.9,297652.03
1442,,Montana Health Cooperative,Grand Total,115466,8918,10821501.0,3157443.9,297652.03
1443,,CoOportunity Health,Grand Total,521634,296882,71718781.41,4327013.84,-6651024.17
1444,,Arches Mutual Insurance Company,Grand Total,149879,9108,10242701.48,-3623028.92,-517829
1445,,HealthSpan Integrated Care,Grand Total,90538,122878,2879589.0,-9566204,-3621912
1446,,"Dean Health Plan, Inc",Grand Total,226289,1658907,,,
1447,,Fallon Community Health Plan,Grand Total,73614,408404,2543005.0,-2369180,-9492050
1448,,New Health Ventures Inc,Grand Total,921,,205000.0,99153,
1449,,Medica Insurance Company,Grand Total,302560,722573,8295441.04,-11637872.8,-6115390.4399999995
1450,,"Community First Health Plans, Inc.",Grand Total,189,184,55521.0,88351,
1451,,Western Health Advantage,Grand Total,40958,344213,5847162.74,2576713.69,899470.7200000001
1452,,"Priority Health Insurance Company, Inc",Grand Total,260064,175745,1980226.0,1869040,267312.44
1453,,Priority Health,Grand Total,69861,931577,4982859.0,1063052,-1527411.13
1454,,Consumers Mutual Insurance of Michigan,Grand Total,2011,19992,252541.02,122480.23,-1252756.84
1455,,"Matthew Thornton Health Plan, Inc.",Grand Total,389176,553020,15647565.3,-5300322,182178
1456,,"UPMC Health Plan, Inc.",Grand Total,25507,8636,,2311400.08,583003.78
1457,,"Moda Health Plan, Inc.",Grand Total,1357649,175821,132128370.0,-32236840,-4580554
1458,,Local Initiative Health Authority for Los Angeles County,Grand Total,240012,,347124.0,-31742828,
1459,,Community Health Plan of Washington,Grand Total,30774,,9099895.0,11449602,
1460,,"UPMC Health Network, Inc.",Grand Total,5614,26106,921883.53,541631.59,1137929.73
1461,,Prominence HealthFirst,Grand Total,41120,83744,3231610.0,542628,-844788
1462,,ATRIO Health Plans,Grand Total,132,134,316.53,5124.77,-16819.77
1463,,"ConnectiCare Benefits, Inc.",Grand Total,302364,,22089000.0,-6289000,
1464,,MercyCare HMO,Grand Total,7914,40296,1158384.0,553471,176359
1465,,MercyCare Insurance Company,Grand Total,,1572,,,-394787.04
1466,,"Avera Health Plans, Inc. ",Grand Total,110057,60587,10932777.0,-1060968,-368227
1467,,CommunityCare Life & Health Insurance Company,Grand Total,2310,66286,,,-437674
1468,,AultCare Insurance Company,Grand Total,96734,305433,3286427.0,-174769,382
1469,,"Dean Health Plan, Inc",Grand Total,226289,1658907,,,
1470,,"Health Care Service Corporation, a Mutual Legal Reserve Company",Grand Total,17685113,14895005,942973338.03,-27552542.919999998,27328815.91
1471,,"HealthKeepers, Inc.",Grand Total,891623,693806,53997035.62,-11644623,899570
1472,,"Anthem Health Plans of Maine, Inc.",Grand Total,220640,283531,5456360.219999999,363457,2604016
1473,,UnitedHealthcare Insurance Company,Grand Total,216984,13330378,0.0,-401290.58,1247182.46
1474,,Group Health Cooperative of South Central Wisconsin,Grand Total,22068,141267,296955.37,1297858.57,-300007.81
1475,,"Anthem Insurance Companies, Inc.",Grand Total,1656793,2119317,63611127.94000001,-35299048,6066803.04
1476,,Blue Cross of California,Grand Total,6902480,4307547,401126393.28999996,-181649910,23564570
1477,,"HMO Colorado, Inc., dba HMO Nevada",Grand Total,211721,24487,16779643.28,-3787240,-1001268
1478,,"Anthem Health Plans, Inc.",Grand Total,709141,882121,53879332.07,13893512,1456631
1479,,"UPMC Health Options, Inc.",Grand Total,7694,1607798,24575.39,-3587.19,3575646.12
1480,,"UPMC Health Coverage, Inc. ",Grand Total,16156,8176,2326234.21,2366387.54,480494.03
1481,,Nippon Life Insurance Company of America,Grand Total,,119948,,,-579233.1599999999
1482,,ACE Property and Casualty Insurance Company,Grand Total,,,,,
1483,,BridgeSpan Health Company,Grand Total,62549,,6421789.0,5908433,
1484,,"BlueChoice HealthPlan of South Carolina, Inc.",Grand Total,159284,226624,4157251.0,1402398,-182715
1485,,Time Insurance Company,Grand Total,4159868,650084,255533299.0,104446894,628376
1486,,John Alden Life Insurance Company,Grand Total,160763,282197,2784.0,-162197,-760252
1487,,Allegian Insurance Company,Grand Total,1512,18120,,,-10481
1488,,Avante Behavioral Health Plan,Grand Total,,,,,
1489,,TransAmerica Premier Life Insurance,Grand Total,36,5280,,,
1490,,Regence BlueCross BlueShield of Utah,Grand Total,405320,512345,4866765.0,524048,1370534
1491,,"Regence BlueShield of Idaho, Inc.",Grand Total,359158,308078,282450.0,371606,1180534
1492,,MAMSI Life and Health Insurance Company,Grand Total,1970,149836,0.0,304864.64,649418.77
1493,,Niagara Life and Health Insurance Company,Grand Total,,,,,
1494,,UnitedHealthcare Insurance Company,Grand Total,216984,13330378,0.0,-401290.58,1218998.08
1495,,UHC of California,Grand Total,5622,407230,0.0,-4670.62,-2131827.92
1496,,UnitedHealthcare of Texas,Grand Total,96,1319,0.0,-4455.92,-199582.08
1497,,Providence Health Plan,Grand Total,143417,333860,8094883.0,2963921,1673687
1498,,Atlantis Health Plan,Grand Total,,,,,
1499,,Nevada Health CO-OP,Grand Total,157901,4630,10078725.11,-3289885.24,-340005.25
1500,,Local Initiative Health Authority for Los Angeles County,Grand Total,240012,,347124.0,-31742828,
1501,,Chinese Community Health Plan,Grand Total,141014,21332,1824095.22,-16711278.778720442,-3067299.341461998
1502,,"Presbyterian Insurance Company, Inc.",Grand Total,29,131858,0.0,0,211847.75
1503,,AultCare Insurance Company,Grand Total,96734,305433,3286427.0,-174769,382
1504,,"Louisiana Health Cooperative, Inc.",Grand Total,110861,1194,9878052.0,-7456986,-36622
1505,,Nippon Life Insurance Company of America,Grand Total,,119948,,,-579533.7399999999
1506,,"ConnectiCare Benefits, Inc.",Grand Total,302364,,22089000.0,-6289000,
1507,,Medica Insurance Company,Grand Total,302560,722573,8295441.04,-11637872.8,-6115390.4399999995
1508,,Arches Mutual Insurance Company,Grand Total,149879,9108,10242701.48,-3623028.92,-521777.35
1509,,Health Republic Insurance Company,Grand Total,28898,30386,,,
1510,,Freelancers Insurance Company,Grand Total,279338,,683731.81,-426177.2,
1511,,"Health Care Service Corporation, a Mutual Legal Reserve Company",Grand Total,17685113,14895005,942973338.03,-27552542.919999998,27269395.95
1512,,Medica Health Plans,Grand Total,22220,1056,1073377.89,-807481.69,-105459.46
1513,,Medica Health Plans,Grand Total,22220,1056,1073377.89,-807481.69,-105459.46
1514,,Companion Life Insurance Company,Grand Total,434726,40776,0.0,0,0
1515,,"HealthyCT, Inc.",Grand Total,23491,3296,1944236.0,-569432,-532744
1516,,MDwise,Grand Total,269970,,17158479.0,18423632,
1517,,New Health Ventures Inc,Grand Total,921,,205000.0,99153,
1518,,FirstCarolinaCare Insurance Company,Grand Total,,68965,,,
1519,,Neighborhood Health Plan of Rhode Island,Grand Total,11408,409,22152.3,-570729.75,-28800.7
1520,,"ConnectiCare, Inc",Grand Total,6108,56182,8541.0,-115000,72000
1521,,Prominence HealthFirst,Grand Total,41120,83744,3231610.0,542628,-844788
1522,,"ConnectiCare, Insurance Company Inc",Grand Total,263102,640290,13128000.0,-10949000,-7957000
1523,,Consumers Mutual Insurance of Michigan,Grand Total,2011,19992,252541.02,122480.23,-1252756.84
1524,,CommunityCare Life & Health Insurance Company,Grand Total,2310,66286,,,-437674
1525,,ATRIO Health Plans,Grand Total,132,134,316.53,5124.77,-16819.77
1526,,Hawaii Management Alliance Association,Grand Total,,228322,,,-213033
1527,,Medical Benefits Mutual Life Insurance Co.,Grand Total,,11828,,,
1528,,Medica Health Plans of Wisconsin,Grand Total,66664,,5532893.99,-2192743.02,
1529,,Medica Health Plans of Wisconsin,Grand Total,66664,,5532893.99,-2192743.02,
1530,,Freelancers CO-OP of New Jersey,Grand Total,32684,3224,5827112.0,9029800.73,-615255.45
1531,,UCare Minnesota,Grand Total,5906,,311887.0,927745,
1532,,ConnectiCare of Massachusetts,Grand Total,,27330,,,-1243000
1533,,"Coventry Health Care of Delaware, Inc.",Grand Total,11035,205623,628973.12,-427183.66000000003,-3914753.65
1534,,"Coventry Health Care of Delaware, Inc.",Grand Total,11035,205623,628973.12,-427183.66000000003,-3914753.65
1535,,"Physicians Health Plan of Northern Indiana, Inc.",Grand Total,140344,312530,10350383.0,-4011883,159360
1536,,Coventry Health & Life Insurance Company,Grand Total,2526560,1358134,92439944.78,-32293424.169999998,-4384612.99
1537,,Coventry Health & Life Insurance Company,Grand Total,2526560,1358134,92439944.78,-32293424.169999998,-4384612.99
1538,,Freelancers Health Service Corporation,Grand Total,827785,516143,58217806.98,-28181608.63,-51624477.43
1539,,Geisinger Health Plan,Grand Total,219034,138239,14765963.46,1759834.57,-6627591.76
1540,,"Community First Health Plans, Inc.",Grand Total,189,184,55521.0,88351,
1541,,"Geisinger Quality Options, Inc.",Grand Total,136674,412989,2772466.89,490533.38,-2827499
1542,,LifeWise Health Plan of Oregon,Grand Total,200231,124411,8722378.0,2582812,550216
1543,,Celtic Insurance Company,Grand Total,361437,7662,7003290.86,-8479132.83,0
1544,,"CommunityCare HMO, Inc.",Grand Total,17942,141504,424071.17,823116.3,-1245374.77
1545,,Employer Choice Insurance Company,Grand Total,,2682,,,
1546,,Freedom Life Insurance Company of America,Grand Total,69145,,1195715.0,444218,
1547,,"New York State Catholic Health Plan, Inc.",Grand Total,482840,,13745380.71,-37492161.78,
1548,,"Prominence Preferred Health Insurance Company, Inc.",Grand Total,,73375,,,419362
1549,,National Foundation Life Insurance Company,Grand Total,45517,,0.0,0,
1550,,Enterprise Life Insurance Company,Grand Total,6483,,0.0,0,
1551,,"Excellus Health Plan, Inc",Grand Total,309097,2348642,25521165.66,33538908.24,27697473.060000002
1552,,"Neighborhood Health Plan, Inc.",Grand Total,293889,434996,11255924.12,-2128337,-25517916
1553,,Aetna Health of Utah Inc.,Grand Total,157508,442467,3156494.61,-2874010.97,187024.84999999998
1554,,Aetna Health of Utah Inc.,Grand Total,157508,442467,3156494.61,-2874010.97,187024.84999999998
1555,,"Kaiser Foundation Health Plan, Inc.",Grand Total,6121195,8122749,244718570.0,88417627,-10250947
1556,,"Regence BlueShield of Idaho, Inc.",Grand Total,359158,308078,282450.0,371606,1175263
1557,,TransAmerica Premier Life Insurance,Grand Total,36,5280,,,
1558,,BridgeSpan Health Company,Grand Total,62549,,6421789.0,5908433,
1559,,"AmeriHealth HMO, Inc.",Grand Total,258158,522557,14451040.0,-23904728,-7051443
1560,,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",Grand Total,1094274,1401272,34663581.86000001,-3958982,2304376
1561,,Regence BlueCross BlueShield of Oregon,Grand Total,407329,395490,14014989.0,6039817,6365567
1562,,Regence BlueCross BlueShield of Utah,Grand Total,405320,512345,4866765.0,524048,1311257
1563,,"South Dakota State Medical Holding Company, Inc.",Grand Total,56085,142243,251216.0,112428,-2099623
1564,,Aetna Life Insurance Company,Grand Total,3221087,5836399,94021855.98999001,56875253.56,-78813506.54
1565,,Aetna Life Insurance Company,Grand Total,3221087,5836399,94021855.98999001,56875253.56,-78813506.54
1566,,American Republic Insurance Company,Grand Total,,,,,
1567,,"Piedmont WellStar HealthPlans, Inc.",Grand Total,412,,,,
1568,,Molina Healthcare of New Mexico,Grand Total,18034,,325294.0,685620,
1569,,HMO Minnesota ,Grand Total,891,0,,,
1570,,Community Health Plan of Washington,Grand Total,30774,,9099845.0,11499602,
1571,,AmeriHealth Insurance Company of New Jersey,Grand Total,796319,455609,62373022.0,-25466472,-9401983
1572,,"Coventry Health Care of Kansas, Inc.",Grand Total,158343,144190,8019117.03,-7000580.819999999,-707302.91
1573,,"Coventry Health Care of Kansas, Inc.",Grand Total,158343,144190,8019117.03,-7000580.819999999,-707302.91
1574,,"QualChoice Life and Health Insurance Company, Inc.",Grand Total,,14005,,,-83388.75
1575,,"Coventry Healthcare of Iowa, Inc",Grand Total,363736,73989,13395052.4,-9236606.280000001,-142786.85
1576,,"Coventry Healthcare of Iowa, Inc",Grand Total,363736,73989,13395052.4,-9236606.280000001,-142786.85
1577,,Molina Healthcare of Wisconsin,Grand Total,33299,,3441997.0,4461488,
1578,,"Innovation Health Plan, Inc.",Grand Total,264,62394,0.0,0,-2752451.1999999997
1579,,Health Tradition Health Plan,Grand Total,37196,26371,4487322.0,-626288,-69765
1580,,Unified Life Insurance Company,Grand Total,576,,0.0,0,
1581,,"Wellmark of South Dakota, Inc.",Grand Total,604615,346867,11018735.0,1820377,2519008
1582,,"Wellmark Health Plan of Iowa, Inc.",Grand Total,81794,227104,782563.0,-2547980,501033
1583,,"Wellmark, Inc.",Grand Total,1679290,960142,13566798.0,4605848,3535404
1584,,"Rocky Mountain Hospital and Medical Service, Inc., dba Anthem Blue Cross and Blue Shield",Grand Total,1015336,984237,0.0,0,2668951
1585,,"HMO Colorado, Inc., dba HMO Nevada",Grand Total,211721,24487,16779643.28,-3787240,-1001268
1586,,"Molina Healthcare of Washington, Inc.",Grand Total,17442,,1345029.0,3774960,
1587,,Regence BlueShield,Grand Total,634134,508653,58586000.0,32594721,15618187
1588,,Triple-S Salud Inc.,Grand Total,1007883,584023,,,
1589,,Time Insurance Company,Grand Total,4160783,650084,255533299.0,104446894,628205
1590,,"Moda Health Plan, Inc.",Grand Total,1357649,175821,132128370.0,-32236840,-4580554
1591,,Innovation Health Insurance Company,Grand Total,250797,49013,8970576.3,-10851778.45,-656684.1699999999
