,HIOS_ID,COMPANY_NAME,STATE,IND_MEMBER_MONTHS,SG_MEMBER_MONTHS,REINSURANCE,IND_RISK_ADJ,SG_RISK_ADJ
1203,39300,Guarantee Trust Life Insurance Co.,Colorado,0,,,,
1204,50598,Philadelphia American Life Insurance Company,Colorado,,,,,
1205,56415,Independence American Insurance Company,Colorado,566,,,,
1206,64713,Standard Life and Accident Insurance Company,Colorado,2366,,0.0,0,
1207,61123,American National Life Insurance Company of Texas,Colorado,1676,,0.0,0,
1208,61376,American National Insurance Company,Colorado,439,,0.0,0,
1209,38530,"Madison National Life Insurance Company, Inc.",Colorado,855,,,,
1210,20472,"Colorado Health Insurance Cooperative, Inc.",Colorado,144312,1277,19571826.0,-4393875.95,-97502.97
1211,20472,"Colorado Health Insurance Cooperative, Inc.",Colorado,144312,1277,19571826.0,-4393875.95,-97502.97
1212,62376,Union Fidelity Life Insurance Company,Colorado,,,,,
1213,59036,"UnitedHealthcare of Colorado, Inc.",Colorado,1532,43061,0.0,2323.96,1467609.8
1214,86310,"Sierra Health and Life Insurance Company, Inc.",Colorado,0,0,0.0,0,0
1215,21032,Kaiser Foundation Health Plan of Colorado,Colorado,819397,664202,26956985.0,-33664831,-3582183
1216,66699,"Denver Health Medical Plan, Inc.",Colorado,5526,,426658.0,2412385,
1217,58982,Thrivent Financial for Lutherans,Connecticut,,,,,
1218,28152,Trustmark Insurance Company,Connecticut,,,,,
1219,86545,"Anthem Health Plans, Inc.",Connecticut,709141,882121,53879332.07,13893512,1456631
1220,76962,"ConnectiCare Benefits, Inc.",Connecticut,302364,,22089000.0,-6289000,
1221,86545,"Anthem Health Plans, Inc.",Connecticut,709141,882121,53879332.07,13893512,1456631
1222,86542,Time Insurance Company,Connecticut,32592,0,2907270.0,1253125,0
1223,73609,John Alden Life Insurance Company,Connecticut,1309,145,0.0,0,0
1224,95046,Niagara Life and Health Insurance Company,Connecticut,,,,,
1225,49650,UnitedHealthcare Insurance Company,Connecticut,1934,8132,0.0,-1194.93,-265898.9
1226,49650,UnitedHealthcare Insurance Company,Connecticut,1934,8132,0.0,-1194.93,-265898.9
1227,75053,Reliance Standard Life Insurance Company,Connecticut,,,,,
1228,76962,"ConnectiCare Benefits, Inc.",Connecticut,302364,,22089000.0,-6289000,
1229,91069,"HealthyCT, Inc.",Connecticut,23491,3296,1944236.0,-569432,-532744
1230,75091,"ConnectiCare, Inc",Connecticut,6108,56182,8541.0,-115000,72000
1231,94815,"ConnectiCare, Insurance Company Inc",Connecticut,263102,640290,13128000.0,-10949000,-7957000
1232,86542,Time Insurance Company,Connecticut,32592,0,2907270.0,1253125,0
1233,73609,John Alden Life Insurance Company,Connecticut,1309,145,0.0,0,0
1234,20347,Unified Life Insurance Company,Connecticut,0,,0.0,0,
1235,24404,The United States Life Ins. Co. in the City of New York,Connecticut,16415,,,,
1236,49650,UnitedHealthcare Insurance Company,Connecticut,1934,8132,0.0,-1194.93,-265898.9
1237,75017,Aetna Health Inc. (a Connecticut corporation),Connecticut,975,99022,0.0,0,0
1238,50402,Unimerica Insurance Company,Connecticut,0,0,0.0,0,0
1239,74684,Celtic Insurance Company,Connecticut,566,,0.0,-376.51,
1240,39159,Aetna Life Insurance Company,Connecticut,394978,430042,5454083.6,2822391.75,2719970.8899999997
1241,39159,Aetna Life Insurance Company,Connecticut,394978,430042,5454083.6,2822391.75,2719970.8899999997
1242,71879,American Republic Insurance Company,Connecticut,,,,,
1243,66172,UnitedHealthcare Insurance Company of New York,Connecticut,0,0,0.0,0,0
1244,22742,All Savers Insurance Company,Connecticut,0,0,0.0,0,0
1245,40591,Golden Rule Insurance Company,Connecticut,166862,0,0.0,0,0
1246,94335,PacifiCare Life and Health Insurance Co,Connecticut,0,0,0.0,0,0
1247,64563,TransAmerica Premier Life Insurance,Connecticut,,,,,
1248,64563,TransAmerica Premier Life Insurance,Connecticut,,,,,
1249,85732,United Healthcare Life Insurance Company,Connecticut,0,0,0.0,0,0
1250,90963,Guarantee Trust Life Insurance Co.,Connecticut,0,,,,
1251,70636,Philadelphia American Life Insurance Company,Connecticut,,,,,
1252,59696,Union Security Insurance Company,Connecticut,0,0,0.0,0,0
1253,30934,American National Life Insurance Company of Texas,Connecticut,0,,0.0,0,
1254,57868,American National Insurance Company,Connecticut,36,,0.0,0,
1255,95244,New York Life Insurance Company,Connecticut,0,,,,
1256,78581,The Guardian Life Insurance Company of America,Connecticut,66,,,,
1257,17288,New Era Life Insurance Company,Connecticut,,,,,
1258,17288,New Era Life Insurance Company,Connecticut,,,,,
1259,96669,United Teachers Associates,Connecticut,12,,,,
1260,51100,Mid-West National Life Insurance Company of Tennessee,Connecticut,3810,213,0.0,0,0
1261,70086,Union Labor Life Insurance Company,Connecticut,7,,,,
1262,29719,Health Net Life Insurance Company,Connecticut,,,,,
1263,29719,Health Net Life Insurance Company,Connecticut,,,,,
1264,42135,American Heritage Life Insurance Company,Connecticut,,,,,
1265,83846,Wilton Reassurance Company,Connecticut,12,,,,
1266,89636,Liberty National Life Insurance Co,Connecticut,,,,,
1267,26025,American Income Life Insurance Co,Connecticut,,,,,
1268,74332,Globe Life and Accident Insurance Co,Connecticut,,,,,
1269,19846,Mutual of Omaha Insurance Company,Connecticut,,,,,
1270,16276,The Prudential Insurance Company of America,Connecticut,,,,,
1271,21306,United American Insurance Co,Connecticut,,,,,
1272,56139,Union Fidelity Life Insurance Company,Connecticut,,,,,
1273,19489,American Progressive Life & Health Insurance Company of New York,Connecticut,36,,,,
1274,19489,American Progressive Life & Health Insurance Company of New York,Connecticut,36,,,,
1275,29462,"Oxford Health Insurance, Inc.",Connecticut,10175,281054,0.0,0,4715438.41
1276,67440,"Sierra Health and Life Insurance Company, Inc.",Connecticut,0,0,0.0,0,0
1277,71179,"Oxford Health Plans (CT), Inc",Connecticut,1336,71604,0.0,0,-86030.15
1278,97889,Time Insurance Company,Delaware,6861,2760,512545.0,53221,-4710
1279,78960,John Alden Life Insurance Company,Delaware,342,480,0.0,0,-2542
1280,81914,"Coventry Health Care of Delaware, Inc.",Delaware,10111,92287,628973.12,-427183.66000000003,235718.44999999995
1281,81914,"Coventry Health Care of Delaware, Inc.",Delaware,10111,92287,628973.12,-427183.66000000003,235718.44999999995
1282,96320,Companion Life Insurance Company,Delaware,1569,,,,
1283,96320,Companion Life Insurance Company,Delaware,1569,,,,
1284,28128,Freedom Life Insurance Company of America,Delaware,645,,0.0,0,
1285,64004,Celtic Insurance Company,Delaware,157,,0.0,0,
1286,15310,"AmeriHealth HMO, Inc.",Delaware,,801,,,
1287,13537,Coventry Health & Life Insurance Company,Delaware,16121,484,437178.28,3410.5999999999767,0
1288,13537,Coventry Health & Life Insurance Company,Delaware,16121,484,437178.28,3410.5999999999767,0
1289,67190,Aetna Health Inc. (a Pennsylvania corporation),Delaware,138,43949,0.0,0,12382.859999999986
1290,67190,Aetna Health Inc. (a Pennsylvania corporation),Delaware,138,43949,0.0,0,12382.859999999986
1291,97889,Time Insurance Company,Delaware,6861,2760,512545.0,53221,-4710
1292,61733,MAMSI Life and Health Insurance Company,Delaware,0,0,0.0,0,0
1293,61733,MAMSI Life and Health Insurance Company,Delaware,0,0,0.0,0,0
1294,78960,John Alden Life Insurance Company,Delaware,342,480,0.0,0,-2542
1295,13592,The United States Life Ins. Co. in the City of New York,Delaware,1626,,,,
1296,61021,UnitedHealthcare Insurance Company,Delaware,486,2524,0.0,0,320100.98
1297,61021,UnitedHealthcare Insurance Company,Delaware,486,2524,0.0,0,320100.98
1298,61021,UnitedHealthcare Insurance Company,Delaware,486,2524,0.0,0,320100.98
1299,18582,Unimerica Insurance Company,Delaware,0,0,0.0,0,0
1300,29497,Aetna Life Insurance Company,Delaware,37213,3228,290104.21,-357373.55,-77166.51000000001
1301,29497,Aetna Life Insurance Company,Delaware,37213,3228,290104.21,-357373.55,-77166.51000000001
1302,10457,American Republic Insurance Company,Delaware,,,,,
1303,38972,QCC Insurance Company,Delaware,,1312,,,
1304,18878,American General Life Insurance Company,Delaware,0,,,,
1305,36843,All Savers Insurance Company,Delaware,0,0,0.0,0,0
1306,13660,UnitedHealthcare Insurance Company of New York,Delaware,0,0,0.0,0,0
1307,92915,Transamerica Life Insurance Company,Delaware,,,,,
1308,89587,Golden Rule Insurance Company,Delaware,20201,0,0.0,0,0
1309,62613,PacifiCare Life and Health Insurance Co,Delaware,0,0,0.0,0,0
1310,92369,TransAmerica Premier Life Insurance,Delaware,,,,,
1311,92369,TransAmerica Premier Life Insurance,Delaware,,,,,
1312,97131,New York Life Insurance Company,Delaware,12,,,,
1313,48292,United Healthcare Life Insurance Company,Delaware,868,0,0.0,0,0
1314,35476,Philadelphia American Life Insurance Company,Delaware,,,,,
1315,61272,Standard Life and Accident Insurance Company,Delaware,12,,0.0,0,
1316,37912,American National Life Insurance Company of Texas,Delaware,72,,0.0,0,
1317,73214,American Heritage Life Insurance Company,Delaware,,,,,
1318,49756,State Farm Mutual Automobile Insurance Company,Delaware,274,0,0.0,0,0
1319,84677,Mid-West National Life Insurance Company of Tennessee,Delaware,4483,0,0.0,0,0
1320,10198,Wilton Reassurance Company,Delaware,36,,,,
1321,17159,American Income Life Insurance Co,Delaware,,,,,
1322,75885,Globe Life and Accident Insurance Co,Delaware,,,,,
1323,87739,The Prudential Insurance Company of America,Delaware,,,,,
1324,77500,United American Insurance Co,Delaware,,,,,
1325,63383,Thrivent Financial for Lutherans,Delaware,,,,,
1326,18791,Trustmark Insurance Company,Delaware,,,,,
1327,95705,United States Fire Insurance Company,Delaware,,,,,
1328,75003,United Teachers Associates,Delaware,0,,,,
1329,10192,Union Fidelity Life Insurance Company,Delaware,,,,,
1330,90272,"Sierra Health and Life Insurance Company, Inc.",Delaware,0,0,0.0,0,0
1331,97569,Optimum Choice Inc.,Delaware,24,767,0.0,0,-45756.59
1332,15310,"AmeriHealth HMO, Inc.",Delaware,,801,,,
1333,38972,QCC Insurance Company,Delaware,,1312,,,
1334,97569,Optimum Choice Inc.,Delaware,24,767,0.0,0,-45756.59
1335,95120,Time Insurance Company,District of Columbia,3215,15,0.0,0,0
1336,65880,John Alden Life Insurance Company,District of Columbia,149,42,0.0,0,0
1337,41842,UnitedHealthcare Insurance Company,District of Columbia,502,91860,0.0,-43017.58,-212465.24
1338,41842,UnitedHealthcare Insurance Company,District of Columbia,502,91860,0.0,-43017.58,-212465.24
1339,28605,Reliance Standard Life Insurance Company,District of Columbia,,,,,
1340,86532,Companion Life Insurance Company,District of Columbia,709,,,,
1341,86532,Companion Life Insurance Company,District of Columbia,709,,,,
1342,73987,Aetna Health Inc. (a Pennsylvania corporation),District of Columbia,44,13487,0.0,0,-239619.32
1343,73987,Aetna Health Inc. (a Pennsylvania corporation),District of Columbia,44,13487,0.0,0,-239619.32
1344,95120,Time Insurance Company,District of Columbia,3223,15,0.0,0,0
1345,17498,MAMSI Life and Health Insurance Company,District of Columbia,0,2856,0.0,0,0
1346,17498,MAMSI Life and Health Insurance Company,District of Columbia,0,2856,0.0,0,0
1347,65880,John Alden Life Insurance Company,District of Columbia,149,42,0.0,0,0
1348,88596,The United States Life Ins. Co. in the City of New York,District of Columbia,2590,,,,
1349,41842,UnitedHealthcare Insurance Company,District of Columbia,502,91860,0.0,-43017.58,-212465.24
1350,33791,Unimerica Insurance Company,District of Columbia,0,0,0.0,0,0
1351,87881,Celtic Insurance Company,District of Columbia,191,,0.0,0,
1352,59557,Golden Rule Insurance Company,District of Columbia,3991,0,0.0,0,0
1353,77422,Aetna Life Insurance Company,District of Columbia,19134,12722,0.0,-45424.71,400712.47
1354,77422,Aetna Life Insurance Company,District of Columbia,19134,12722,0.0,-45424.71,400712.47
1355,71834,"MD-Individual Practice Association, Inc",District of Columbia,13,0,0.0,0,0
1356,10923,American General Life Insurance Company,District of Columbia,0,,,,
1357,70762,All Savers Insurance Company,District of Columbia,0,0,0.0,0,0
1358,38959,UnitedHealthcare Insurance Company of New York,District of Columbia,0,0,0.0,0,0
1359,37151,Unified Life Insurance Company,District of Columbia,,,,,
1360,40150,PacifiCare Life and Health Insurance Co,District of Columbia,0,0,0.0,0,0
1361,63853,TransAmerica Premier Life Insurance,District of Columbia,,,,,
1362,63853,TransAmerica Premier Life Insurance,District of Columbia,,,,,
1363,36921,United Healthcare Life Insurance Company,District of Columbia,74,0,0.0,0,0
1364,20604,Union Security Insurance Company,District of Columbia,0,0,0.0,0,0
1365,16954,New York Life Insurance Company,District of Columbia,0,,,,
1366,46675,"AMHIC, A Reciprocal Association",District of Columbia,,16104,,,
1367,85128,Philadelphia American Life Insurance Company,District of Columbia,,,,,
1368,82057,The Guardian Life Insurance Company of America,District of Columbia,24,,,,
1369,53386,State Farm Mutual Automobile Insurance Company,District of Columbia,40,0,0.0,0,0
1370,57837,Union Labor Life Insurance Company,District of Columbia,22,,,,
1371,61567,Mid-West National Life Insurance Company of Tennessee,District of Columbia,454,0,0.0,0,0
1372,80402,Kaiser Permanente Insurance Company,District of Columbia,,,,,
1373,66359,American Heritage Life Insurance Company,District of Columbia,,,,,
1374,82294,Wilton Reassurance Company,District of Columbia,29,,,,
1375,70866,UNICARE Life & Health Insurance Company,District of Columbia,24,0,0.0,0,0
1376,42802,Liberty National Life Insurance Co,District of Columbia,,,,,
1377,34432,American Income Life Insurance Co,District of Columbia,,,,,
1378,35070,Globe Life and Accident Insurance Co,District of Columbia,,,,,
1379,32263,United American Insurance Co,District of Columbia,,,,,
1380,38837,The Prudential Insurance Company of America,District of Columbia,,,,,
1381,83349,Thrivent Financial for Lutherans,District of Columbia,,,,,
1382,91517,Trustmark Insurance Company,District of Columbia,,,,,
1383,87346,AMERICAN FIDELITY ASSURANCE COMPANY,District of Columbia,,,,,
1384,77265,United Teachers Associates,District of Columbia,0,,,,
1385,86052,"CareFirst BlueChoice, Inc.",District of Columbia,85443,411734,1900356.26,-1007058.65,-6732251.48
1386,86052,"CareFirst BlueChoice, Inc.",District of Columbia,85443,411734,1900356.26,-1007058.65,-6732251.48
1387,78079,"Group Hospitalization and Medical Services, Inc",District of Columbia,91636,491235,2071230.11,1803989.23,8238082.97
1388,78079,"Group Hospitalization and Medical Services, Inc",District of Columbia,91636,491235,2071230.11,1803989.23,8238082.97
1389,94506,"Kaiser Foundation Health Plan of Mid-Atlantic States, Inc.",District of Columbia,22353,47595,316474.0,-751506,-1598160
1390,21066,"UnitedHealthcare of the Mid-Atlantic, Inc.",District of Columbia,0,0,0.0,0,0
1391,67203,"Sierra Health and Life Insurance Company, Inc.",District of Columbia,0,0,0.0,0,0
1392,21066,"UnitedHealthcare of the Mid-Atlantic, Inc.",District of Columbia,0,0,0.0,0,0
1393,75753,Optimum Choice Inc.,District of Columbia,146,18132,0.0,0,186718.41
1394,75753,Optimum Choice Inc.,District of Columbia,146,18132,0.0,0,186718.41
1395,66966,Capital Health Plan,Florida,,158719,,,635267
1396,94820,"Medica Health Plans of Florida, Inc",Florida,508,1449,0.0,0,0
1397,11461,American General Life Insurance Company,Florida,10962,,,,
1398,19391,UnitedHealthcare Insurance Company of New York,Florida,0,0,0.0,0,0
1399,19898,"AvMed, Inc.",Florida,114237,380802,1841558.0,1072841.34,-3118661.5
1400,32853,Transamerica Life Insurance Company,Florida,,,,,
1401,68398,"UnitedHealthcare of Florida, Inc.",Florida,8953,709422,0.0,0,1650597.6
1402,42204,All Savers Insurance Company,Florida,138,43780,0.0,0,31520.79
1403,99804,Golden Rule Insurance Company,Florida,1205057,0,0.0,0,0
1404,63773,PacifiCare Life and Health Insurance Co,Florida,0,0,0.0,0,0
1405,86382,Sunshine State Health Plan,Florida,3460,,0.0,-198355.63,
1406,86171,New York Life Insurance Company,Florida,24,,,,
1407,17341,United Healthcare Life Insurance Company,Florida,63489,0,7942642.06,5751062.82,0
1408,41269,Guarantee Trust Life Insurance Co.,Florida,0,,,,
1409,45345,Union Security Insurance Company,Florida,12,0,0.0,0,0
1410,79085,Standard Security Life Insurance Company of New York,Florida,1153,,,,
1411,50187,Independence American Insurance Company,Florida,717,,,,
1412,23324,Standard Life and Accident Insurance Company,Florida,60,,0.0,0,
1413,30637,American National Life Insurance Company of Texas,Florida,938,,0.0,0,
1414,85774,American National Insurance Company,Florida,441,,0.0,0,
1415,70446,American Heritage Life Insurance Company,Florida,,,,,
1416,95495,Philadelphia American Life Insurance Company,Florida,770,284,,,
1417,78366,Hartford Life & Accident Insurance Company,Florida,,,,,
1418,19898,"AvMed, Inc.",Florida,114237,380802,1841558.0,1218256.04,-3118661.5
1419,12910,State Farm Mutual Automobile Insurance Company,Florida,3362,0,0.0,0,0
1420,53310,New Era Life Insurance Company,Florida,933,,,,
1421,53310,New Era Life Insurance Company,Florida,933,,,,
1422,15833,The Guardian Life Insurance Company of America,Florida,489,,,,
1423,58949,United Teachers Associates,Florida,413,,,,
1424,40889,American States Insurance Company,Florida,,,,,
1425,78266,Mid-West National Life Insurance Company of Tennessee,Florida,44604,0,0.0,0,0
1426,32229,Assurity Life Insurance Company,Florida,12,,,,
1427,63640,Union Labor Life Insurance Company,Florida,65,,,,
1428,92110,Health Net Life Insurance Company,Florida,,,,,
1429,92110,Health Net Life Insurance Company,Florida,,,,,
1430,83238,"Madison National Life Insurance Company, Inc.",Florida,780,,,,
1431,50237,Central United Life Insurance Company,Florida,,,,,
1432,71340,Wilton Reassurance Company,Florida,438,,,,
1433,47358,AMERICAN FIDELITY ASSURANCE COMPANY,Florida,,,,,
1434,44988,Liberty National Life Insurance Co,Florida,,,,,
1435,28618,American Income Life Insurance Co,Florida,,,,,
1436,16836,Globe Life and Accident Insurance Co,Florida,,,,,
1437,46632,Reserve National Insurance Company,Florida,,,,,
1438,76373,United American Insurance Co,Florida,,,,,
1439,68653,Mutual of Omaha Insurance Company,Florida,,,,,
1440,51440,The Prudential Insurance Company of America,Florida,,,,,
1441,80977,Thrivent Financial for Lutherans,Florida,,,,,
1442,29160,Trustmark Insurance Company,Florida,,,,,
1443,95087,First Allmerica Financial Life Ins. Co,Florida,,,,,
1444,76397,Washington National Insurance Company,Florida,,,,,
1445,88141,Illinois Mutual Life Insurance Company,Florida,,,,,
1446,30831,Union Fidelity Life Insurance Company,Florida,,,,,
1447,86382,Sunshine State Health Plan,Florida,3460,,0.0,-198355.63,
1448,62662,Time Insurance Company,Florida,298430,1202,24416837.0,10529973,-119622
1449,41240,John Alden Life Insurance Company,Florida,3453,439,0.0,0,-890
1450,84141,Reliance Standard Life Insurance Company,Florida,,,,,
1451,21424,Companion Life Insurance Company,Florida,47996,,,,
1452,21424,Companion Life Insurance Company,Florida,47996,,,,
1453,32162,Employer Choice Insurance Company,Florida,,2682,,,
1454,40442,Freedom Life Insurance Company of America,Florida,14676,,197590.0,30087,
1455,21663,Celtic Insurance Company,Florida,138,,14820.41,126526.23,
1456,16185,TransAmerica Premier Life Insurance,Florida,12,,,,
1457,16185,TransAmerica Premier Life Insurance,Florida,12,,,,
1458,23841,Aetna Life Insurance Company,Florida,409905,92602,32190446.23,18019149.63,1330151.8299999998
1459,23841,Aetna Life Insurance Company,Florida,409905,92602,32190446.23,18019149.63,1330151.8299999998
1460,62662,Time Insurance Company,Florida,298445,1202,24416837.0,10529973,-119622
1461,31602,Unified Life Insurance Company,Florida,0,,0.0,0,
1462,41240,John Alden Life Insurance Company,Florida,3453,439,0.0,0,-890
1463,18628,Aetna Health Inc. (a Florida corporation),Florida,404615,883049,1205126.79,-525058.0200000001,389940.4099999997
1464,12541,The United States Life Ins. Co. in the City of New York,Florida,116897,,,,
1465,43839,UnitedHealthcare Insurance Company,Florida,60049,1461398,0.0,-6434.88,3851247.76
1466,43839,UnitedHealthcare Insurance Company,Florida,60049,1461398,0.0,-6434.88,3851247.76
1467,43839,UnitedHealthcare Insurance Company,Florida,60049,1461398,0.0,-6434.88,3851247.76
1468,84475,Unimerica Insurance Company,Florida,0,0,0.0,0,0
1469,76089,Coventry Health & Life Insurance Company,Florida,79654,14868,0.0,0,107518.37999999999
1470,76089,Coventry Health & Life Insurance Company,Florida,79654,14868,0.0,0,107518.37999999999
1471,54172,"Molina Healthcare of Florida, Inc",Florida,6429,,413077.0,586192,
1472,56503,"Florida Health Care Plan, Inc",Florida,43790,63494,3957217.77,4164818.06,-69476.1
1473,87527,American Republic Insurance Company,Florida,,,,,
1474,56503,"Florida Health Care Plan, Inc",Florida,43790,63494,3957218.0,4164818,-69476
1475,89745,Protective Life Insurance Company,Florida,,288,,,
1476,80779,"Neighborhood Health Partnership, Inc.",Florida,10782,617289,0.0,0,-171191.73
1477,33990,"Sierra Health and Life Insurance Company, Inc.",Florida,0,0,0.0,0,0
1478,89942,"Kaiser Foundation Health Plan of Georgia, Inc.",Georgia,292357,265388,7879843.0,-745461,-2820212
1479,43802,"UnitedHealthcare of Georgia, Inc. ",Georgia,178,44914,0.0,0,-123324.74
1480,74719,American General Life Insurance Company,Georgia,21000,,,,
1481,25152,UnitedHealthcare Insurance Company of New York,Georgia,0,0,0.0,0,0
1482,58826,Transamerica Life Insurance Company,Georgia,,,,,
1483,64281,All Savers Insurance Company,Georgia,0,0,0.0,0,0
1484,72323,Golden Rule Insurance Company,Georgia,121353,0,0.0,0,0
1485,83761,"Alliant Health Plans, Inc.",Georgia,68272,87967,7265449.74,2745962,-1464662
1486,74189,United Healthcare Life Insurance Company,Georgia,2442,0,0.0,0,0
1487,25329,Medico Corp Life Insurance Company,Georgia,,,,,
1488,92957,PacifiCare Life and Health Insurance Co,Georgia,0,0,0.0,0,0
1489,69455,TransAmerica Premier Life Insurance,Georgia,,,,,
1490,69455,TransAmerica Premier Life Insurance,Georgia,,,,,
1491,68587,New York Life Insurance Company,Georgia,24,,,,
1492,94106,Guarantee Trust Life Insurance Co.,Georgia,87,,,,
1493,45495,Peach State Health Plan,Georgia,45349,,752278.28,-3689629.38,
1494,38835,Federated Mutual Insurance Company,Georgia,91,36366,0.0,0,-55911.28
1495,24452,Union Security Insurance Company,Georgia,0,126,0.0,0,0
1496,95383,Independence American Insurance Company,Georgia,1077,,,,
1497,33945,Standard Life and Accident Insurance Company,Georgia,575,,0.0,0,
1498,57989,American National Life Insurance Company of Texas,Georgia,2722,,0.0,0,
1499,91098,American National Insurance Company,Georgia,147,,0.0,0,
1500,44329,Philadelphia American Life Insurance Company,Georgia,134,24,,,
1501,63940,The Guardian Life Insurance Company of America,Georgia,72,,,,
1502,18201,American Alternative Insurance Corporation,Georgia,,1444,,,
1503,18201,American Alternative Insurance Corporation,Georgia,,1444,,,
1504,99527,Cotton States Life Insurance Company,Georgia,0,,,,
1505,99691,State Farm Mutual Automobile Insurance Company,Georgia,1703,0,0.0,0,0
1506,87844,Life of America,Georgia,37,,,,
1507,33726,New Era Life Insurance Company,Georgia,1412,,,,
1508,33726,New Era Life Insurance Company,Georgia,1412,,,,
1509,58966,Union Labor Life Insurance Company,Georgia,11,,,,
1510,23444,New Era Life Insurance Company of the MidWest,Georgia,,,,,
1511,82302,Kaiser Permanente Insurance Company,Georgia,,3962,,,-14361
1512,66528,United Teachers Associates,Georgia,72,,,,
1513,24989,Mid-West National Life Insurance Company of Tennessee,Georgia,20699,0,0.0,0,0
1514,88383,Standard Security Life Insurance Company of New York,Georgia,819,724,,,
1515,69092,American Heritage Life Insurance Company,Georgia,,,,,
1516,16661,"Madison National Life Insurance Company, Inc.",Georgia,1415,2405,,,
1517,84467,Central United Life Insurance Company,Georgia,,,,,
1518,81500,Wilton Reassurance Company,Georgia,222,,,,
1519,42256,Liberty National Life Insurance Co,Georgia,,,,,
1520,27135,American Income Life Insurance Co,Georgia,,,,,
1521,13137,Globe Life and Accident Insurance Co,Georgia,,,,,
1522,58135,American States Insurance Company,Georgia,,,,,
1523,24794,Reserve National Insurance Company,Georgia,,,,,
1524,35648,United American Insurance Co,Georgia,,,,,
1525,28970,The Prudential Insurance Company of America,Georgia,,,,,
1526,33647,Thrivent Financial for Lutherans,Georgia,,,,,
1527,44639,Trustmark Insurance Company,Georgia,,,,,
1528,17991,AMERICAN FIDELITY ASSURANCE COMPANY,Georgia,0,,,,
1529,83217,First Allmerica Financial Life Ins. Co,Georgia,,,,,
1530,63411,"Blue Cross and Blue Shield of Georgia, Inc.",Georgia,416561,149454,0.0,0,1729140
1531,56020,Illinois Mutual Life Insurance Company,Georgia,,,,,
1532,27512,Union Fidelity Life Insurance Company,Georgia,,,,,
1533,83761,"Alliant Health Plans, Inc.",Georgia,68272,87967,7265449.74,2745962,-1464662
1534,12442,Nippon Life Insurance Company of America,Georgia,,14058,,,-113027.35
1535,20544,Time Insurance Company,Georgia,165411,31215,8301135.0,4104599,462397
1536,50313,John Alden Life Insurance Company,Georgia,8512,7460,0.0,0,159889
1537,68687,Reliance Standard Life Insurance Company,Georgia,,,,,
1538,12442,Nippon Life Insurance Company of America,Georgia,,14058,,,-113027.35
1539,17382,Companion Life Insurance Company,Georgia,26505,465,,,
1540,17382,Companion Life Insurance Company,Georgia,26505,465,,,
1541,68368,Nationwide Life Insurance Company,Georgia,12,,,,
1542,72796,Freedom Life Insurance Company of America,Georgia,1253,,0.0,-213,
1543,46093,National Foundation Life Insurance Company,Georgia,957,,0.0,0,
1544,24775,Celtic Insurance Company,Georgia,59,,0.0,7411.32,
1545,49046,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",Georgia,1094274,1401272,34663581.86000001,-3958982,2304376
1546,67657,"Piedmont WellStar HealthPlans, Inc.",Georgia,412,,,,
1547,20544,Time Insurance Company,Georgia,165424,31215,8301135.0,4104599,462397
1548,68321,Unified Life Insurance Company,Georgia,24,,0.0,0,
1549,50313,John Alden Life Insurance Company,Georgia,8512,7460,0.0,0,159889
1550,45422,The United States Life Ins. Co. in the City of New York,Georgia,12462,,,,
1551,13535,UnitedHealthcare Insurance Company,Georgia,565,312624,0.0,0,2602799.56
1552,13535,UnitedHealthcare Insurance Company,Georgia,565,312624,0.0,0,2602799.56
1553,13535,UnitedHealthcare Insurance Company,Georgia,565,312624,0.0,0,2602799.56
1554,60055,Unimerica Insurance Company,Georgia,0,0,0.0,0,0
1555,82824,Aetna Health Inc. (a Georgia corporation),Georgia,3607,303393,0.0,0,-1390717.91
1556,47783,"Coventry Health Care of Georgia, Inc.",Georgia,495746,791426,3255942.16,-3608858.9,2304241.0300000003
1557,65890,Coventry Health & Life Insurance Company,Georgia,0,18018,0.0,0,-4418.49
1558,65890,Coventry Health & Life Insurance Company,Georgia,0,18018,0.0,0,-4418.49
1559,83978,Aetna Life Insurance Company,Georgia,325926,270504,2623982.14,-500123.68999999994,-3143639.6500000004
1560,83978,Aetna Life Insurance Company,Georgia,325926,270504,2623982.14,-500123.68999999994,-3143639.6500000004
1561,32940,American Republic Insurance Company,Georgia,,,,,
1562,30552,UnitedHealthcare Insurance Company of the River Valley,Georgia,880,177314,0.0,0,-510878.36
1563,25201,Protective Life Insurance Company,Georgia,,24,,,
1564,65854,"Sierra Health and Life Insurance Company, Inc.",Georgia,0,0,0.0,0,0
1565,,Montana Health Cooperative,Grand Total,115466,8918,10821501.0,3157443.9,297652.03
1566,,Montana Health Cooperative,Grand Total,115466,8918,10821501.0,3157443.9,297652.03
1567,,Montana Health Cooperative,Grand Total,115466,8918,10821501.0,3157443.9,297652.03
1568,,CoOportunity Health,Grand Total,521634,296882,71718781.41,4327013.84,-6651024.17
1569,,Arches Mutual Insurance Company,Grand Total,149879,9108,10242701.48,-3623028.92,-517829
1570,,HealthSpan Integrated Care,Grand Total,90538,122878,2879589.0,-9566204,-3621912
1571,,"Dean Health Plan, Inc",Grand Total,226289,1658907,,,
1572,,Fallon Community Health Plan,Grand Total,73614,408404,2543005.0,-2369180,-9492050
1573,,New Health Ventures Inc,Grand Total,921,,205000.0,99153,
